
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 28	Lines 28 Profile Sample	666	 58	28	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 28	Lines 28 Profile Sample	680.28	 58	28	0.0894	1	0.0429	Line Profile Sample
Line Profile Sample 3 for Lines 28	Lines 28 Profile Sample	687.86	 58	28	0.179	2	0.0857	Line Profile Sample
Line Profile Sample 4 for Lines 28	Lines 28 Profile Sample	679.66	 58	28	0.268	3	0.129	Line Profile Sample
Line Profile Sample 5 for Lines 28	Lines 28 Profile Sample	669.18	 58	28	0.357	4	0.171	Line Profile Sample
Line Profile Sample 6 for Lines 28	Lines 28 Profile Sample	671.29	 58	28	0.447	5	0.214	Line Profile Sample
Line Profile Sample 7 for Lines 28	Lines 28 Profile Sample	662.36	 58	28	0.536	6	0.257	Line Profile Sample
Line Profile Sample 8 for Lines 28	Lines 28 Profile Sample	656.03	 58	28	0.626	7	0.3	Line Profile Sample
Line Profile Sample 9 for Lines 28	Lines 28 Profile Sample	661.86	 58	28	0.715	8	0.343	Line Profile Sample
Line Profile Sample 10 for Lines 28	Lines 28 Profile Sample	662.87	 58	28	0.804	9	0.386	Line Profile Sample
Line Profile Sample 11 for Lines 28	Lines 28 Profile Sample	658.83	 58	28	0.894	10	0.429	Line Profile Sample
Line Profile Sample 12 for Lines 28	Lines 28 Profile Sample	660.09	 58	28	0.983	11	0.472	Line Profile Sample
Line Profile Sample 13 for Lines 28	Lines 28 Profile Sample	663.01	 58	28	1.07	12	0.514	Line Profile Sample
Line Profile Sample 14 for Lines 28	Lines 28 Profile Sample	655.86	 58	28	1.16	13	0.557	Line Profile Sample
Line Profile Sample 15 for Lines 28	Lines 28 Profile Sample	659.94	 58	28	1.25	14	0.6	Line Profile Sample
Line Profile Sample 16 for Lines 28	Lines 28 Profile Sample	683.3	 58	28	1.34	15	0.643	Line Profile Sample
Line Profile Sample 17 for Lines 28	Lines 28 Profile Sample	682.21	 58	28	1.43	16	0.686	Line Profile Sample
Line Profile Sample 18 for Lines 28	Lines 28 Profile Sample	684.8	 58	28	1.52	17	0.729	Line Profile Sample
Line Profile Sample 19 for Lines 28	Lines 28 Profile Sample	694.51	 58	28	1.61	18	0.772	Line Profile Sample
Line Profile Sample 20 for Lines 28	Lines 28 Profile Sample	712	 58	28	1.7	19	0.815	Line Profile Sample
Line Profile Sample 21 for Lines 28	Lines 28 Profile Sample	725.97	 58	28	1.79	20	0.857	Line Profile Sample
Line Profile Sample 22 for Lines 28	Lines 28 Profile Sample	755.34	 58	28	1.88	21	0.9	Line Profile Sample
Line Profile Sample 23 for Lines 28	Lines 28 Profile Sample	761.15	 58	28	1.97	22	0.943	Line Profile Sample
Line Profile Sample 24 for Lines 28	Lines 28 Profile Sample	758.28	 58	28	2.06	23	0.986	Line Profile Sample
Line Profile Sample 25 for Lines 28	Lines 28 Profile Sample	755	 58	28	2.08	23.32	1	Line Profile Sample
