
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 21	Lines 21 Profile Sample	1029	 60	21	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 21	Lines 21 Profile Sample	1287.49	 60	21	0.0894	1	0.0363	Line Profile Sample
Line Profile Sample 3 for Lines 21	Lines 21 Profile Sample	1443.07	 60	21	0.179	2	0.0727	Line Profile Sample
Line Profile Sample 4 for Lines 21	Lines 21 Profile Sample	1448.75	 60	21	0.268	3	0.109	Line Profile Sample
Line Profile Sample 5 for Lines 21	Lines 21 Profile Sample	1438.39	 60	21	0.357	4	0.145	Line Profile Sample
Line Profile Sample 6 for Lines 21	Lines 21 Profile Sample	1436.79	 60	21	0.447	5	0.182	Line Profile Sample
Line Profile Sample 7 for Lines 21	Lines 21 Profile Sample	1440.8	 60	21	0.536	6	0.218	Line Profile Sample
Line Profile Sample 8 for Lines 21	Lines 21 Profile Sample	1436.27	 60	21	0.626	7	0.254	Line Profile Sample
Line Profile Sample 9 for Lines 21	Lines 21 Profile Sample	1429.97	 60	21	0.715	8	0.291	Line Profile Sample
Line Profile Sample 10 for Lines 21	Lines 21 Profile Sample	1412.88	 60	21	0.804	9	0.327	Line Profile Sample
Line Profile Sample 11 for Lines 21	Lines 21 Profile Sample	1408.63	 60	21	0.894	10	0.363	Line Profile Sample
Line Profile Sample 12 for Lines 21	Lines 21 Profile Sample	1417.84	 60	21	0.983	11	0.4	Line Profile Sample
Line Profile Sample 13 for Lines 21	Lines 21 Profile Sample	1421.01	 60	21	1.07	12	0.436	Line Profile Sample
Line Profile Sample 14 for Lines 21	Lines 21 Profile Sample	1427.2	 60	21	1.16	13	0.472	Line Profile Sample
Line Profile Sample 15 for Lines 21	Lines 21 Profile Sample	1437.53	 60	21	1.25	14	0.509	Line Profile Sample
Line Profile Sample 16 for Lines 21	Lines 21 Profile Sample	1430.93	 60	21	1.34	15	0.545	Line Profile Sample
Line Profile Sample 17 for Lines 21	Lines 21 Profile Sample	1440.24	 60	21	1.43	16	0.582	Line Profile Sample
Line Profile Sample 18 for Lines 21	Lines 21 Profile Sample	1440.48	 60	21	1.52	17	0.618	Line Profile Sample
Line Profile Sample 19 for Lines 21	Lines 21 Profile Sample	1429.09	 60	21	1.61	18	0.654	Line Profile Sample
Line Profile Sample 20 for Lines 21	Lines 21 Profile Sample	1440.52	 60	21	1.7	19	0.691	Line Profile Sample
Line Profile Sample 21 for Lines 21	Lines 21 Profile Sample	1432.62	 60	21	1.79	20	0.727	Line Profile Sample
Line Profile Sample 22 for Lines 21	Lines 21 Profile Sample	1415.64	 60	21	1.88	21	0.763	Line Profile Sample
Line Profile Sample 23 for Lines 21	Lines 21 Profile Sample	1410.11	 60	21	1.97	22	0.8	Line Profile Sample
Line Profile Sample 24 for Lines 21	Lines 21 Profile Sample	1423.41	 60	21	2.06	23	0.836	Line Profile Sample
Line Profile Sample 25 for Lines 21	Lines 21 Profile Sample	1421.43	 60	21	2.14	24	0.872	Line Profile Sample
Line Profile Sample 26 for Lines 21	Lines 21 Profile Sample	1402	 60	21	2.23	25	0.909	Line Profile Sample
Line Profile Sample 27 for Lines 21	Lines 21 Profile Sample	1410.4	 60	21	2.32	26	0.945	Line Profile Sample
Line Profile Sample 28 for Lines 21	Lines 21 Profile Sample	1399.18	 60	21	2.41	27	0.981	Line Profile Sample
Line Profile Sample 29 for Lines 21	Lines 21 Profile Sample	1379	 60	21	2.46	27.51	1	Line Profile Sample
