av_intensity,stdev_intensity,av_distance,stdev_distance
0.479677115594705,0.35511305229161194,0.022951515151515153,0.022756327816720757
0.48037832125006996,0.2935727164461704,0.09918679245283019,0.01938026524695233
0.3686655424811114,0.25421739435145135,0.16686792452830188,0.02019055671380305
0.3334896508088951,0.239433974946673,0.23161855670103093,0.01826394632589543
0.32407997319927545,0.22960986751441959,0.299640350877193,0.02077699851115249
0.2799089043436928,0.21523185992586238,0.36939805825242716,0.018880085890998367
0.3108996997929119,0.21870976278632498,0.4329895833333333,0.017784378000852134
0.2837648575158631,0.2131676365250209,0.4980188679245283,0.01943388358221672
0.27855983451791705,0.2178088405191507,0.5680176991150443,0.020783313319001896
0.2901282782441846,0.20905676836981965,0.6362424242424243,0.018195138905140736
0.3044479889390594,0.18679927687288259,0.7002574257425742,0.018478989942822353
0.33082834442671427,0.21996950973395413,0.7668207547169812,0.019423499351147462
0.4075299662673875,0.2615730826579315,0.8350188679245283,0.019983793973200936
0.5075137156731235,0.2929226499344286,0.9007623762376238,0.01908043422716135
0.5919610388457669,0.34559779202985347,0.9805142857142857,0.02188340502378778
