
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 6	Lines 6 Profile Sample	1203	 60	6	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 6	Lines 6 Profile Sample	1253.75	 60	6	0.0894	1	0.034	Line Profile Sample
Line Profile Sample 3 for Lines 6	Lines 6 Profile Sample	1261.58	 60	6	0.179	2	0.068	Line Profile Sample
Line Profile Sample 4 for Lines 6	Lines 6 Profile Sample	1238.07	 60	6	0.268	3	0.102	Line Profile Sample
Line Profile Sample 5 for Lines 6	Lines 6 Profile Sample	1232.75	 60	6	0.357	4	0.136	Line Profile Sample
Line Profile Sample 6 for Lines 6	Lines 6 Profile Sample	1256.08	 60	6	0.447	5	0.17	Line Profile Sample
Line Profile Sample 7 for Lines 6	Lines 6 Profile Sample	1231.55	 60	6	0.536	6	0.204	Line Profile Sample
Line Profile Sample 8 for Lines 6	Lines 6 Profile Sample	1208.81	 60	6	0.626	7	0.238	Line Profile Sample
Line Profile Sample 9 for Lines 6	Lines 6 Profile Sample	1192.66	 60	6	0.715	8	0.272	Line Profile Sample
Line Profile Sample 10 for Lines 6	Lines 6 Profile Sample	1190.82	 60	6	0.804	9	0.306	Line Profile Sample
Line Profile Sample 11 for Lines 6	Lines 6 Profile Sample	1210.59	 60	6	0.894	10	0.34	Line Profile Sample
Line Profile Sample 12 for Lines 6	Lines 6 Profile Sample	1236.4	 60	6	0.983	11	0.374	Line Profile Sample
Line Profile Sample 13 for Lines 6	Lines 6 Profile Sample	1248.42	 60	6	1.07	12	0.408	Line Profile Sample
Line Profile Sample 14 for Lines 6	Lines 6 Profile Sample	1260.82	 60	6	1.16	13	0.442	Line Profile Sample
Line Profile Sample 15 for Lines 6	Lines 6 Profile Sample	1279.28	 60	6	1.25	14	0.476	Line Profile Sample
Line Profile Sample 16 for Lines 6	Lines 6 Profile Sample	1293.09	 60	6	1.34	15	0.51	Line Profile Sample
Line Profile Sample 17 for Lines 6	Lines 6 Profile Sample	1303.45	 60	6	1.43	16	0.544	Line Profile Sample
Line Profile Sample 18 for Lines 6	Lines 6 Profile Sample	1334.53	 60	6	1.52	17	0.578	Line Profile Sample
Line Profile Sample 19 for Lines 6	Lines 6 Profile Sample	1346.66	 60	6	1.61	18	0.612	Line Profile Sample
Line Profile Sample 20 for Lines 6	Lines 6 Profile Sample	1357.57	 60	6	1.7	19	0.646	Line Profile Sample
Line Profile Sample 21 for Lines 6	Lines 6 Profile Sample	1340.32	 60	6	1.79	20	0.68	Line Profile Sample
Line Profile Sample 22 for Lines 6	Lines 6 Profile Sample	1310.86	 60	6	1.88	21	0.714	Line Profile Sample
Line Profile Sample 23 for Lines 6	Lines 6 Profile Sample	1286.49	 60	6	1.97	22	0.748	Line Profile Sample
Line Profile Sample 24 for Lines 6	Lines 6 Profile Sample	1288.88	 60	6	2.06	23	0.782	Line Profile Sample
Line Profile Sample 25 for Lines 6	Lines 6 Profile Sample	1301	 60	6	2.14	24	0.816	Line Profile Sample
Line Profile Sample 26 for Lines 6	Lines 6 Profile Sample	1313.62	 60	6	2.23	25	0.85	Line Profile Sample
Line Profile Sample 27 for Lines 6	Lines 6 Profile Sample	1330.45	 60	6	2.32	26	0.884	Line Profile Sample
Line Profile Sample 28 for Lines 6	Lines 6 Profile Sample	1365.94	 60	6	2.41	27	0.917	Line Profile Sample
Line Profile Sample 29 for Lines 6	Lines 6 Profile Sample	1417.79	 60	6	2.5	28	0.951	Line Profile Sample
Line Profile Sample 30 for Lines 6	Lines 6 Profile Sample	1487.29	 60	6	2.59	29	0.985	Line Profile Sample
Line Profile Sample 31 for Lines 6	Lines 6 Profile Sample	1520	 60	6	2.63	29.43	1	Line Profile Sample
