
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 23	Lines 23 Profile Sample	608	 58	23	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 23	Lines 23 Profile Sample	753.71	 58	23	0.0894	1	0.0479	Line Profile Sample
Line Profile Sample 3 for Lines 23	Lines 23 Profile Sample	829.23	 58	23	0.179	2	0.0958	Line Profile Sample
Line Profile Sample 4 for Lines 23	Lines 23 Profile Sample	879.75	 58	23	0.268	3	0.144	Line Profile Sample
Line Profile Sample 5 for Lines 23	Lines 23 Profile Sample	911.29	 58	23	0.357	4	0.192	Line Profile Sample
Line Profile Sample 6 for Lines 23	Lines 23 Profile Sample	927.9	 58	23	0.447	5	0.239	Line Profile Sample
Line Profile Sample 7 for Lines 23	Lines 23 Profile Sample	940.42	 58	23	0.536	6	0.287	Line Profile Sample
Line Profile Sample 8 for Lines 23	Lines 23 Profile Sample	938.88	 58	23	0.626	7	0.335	Line Profile Sample
Line Profile Sample 9 for Lines 23	Lines 23 Profile Sample	936.49	 58	23	0.715	8	0.383	Line Profile Sample
Line Profile Sample 10 for Lines 23	Lines 23 Profile Sample	943.4	 58	23	0.804	9	0.431	Line Profile Sample
Line Profile Sample 11 for Lines 23	Lines 23 Profile Sample	944.41	 58	23	0.894	10	0.479	Line Profile Sample
Line Profile Sample 12 for Lines 23	Lines 23 Profile Sample	929.9	 58	23	0.983	11	0.527	Line Profile Sample
Line Profile Sample 13 for Lines 23	Lines 23 Profile Sample	919.67	 58	23	1.07	12	0.575	Line Profile Sample
Line Profile Sample 14 for Lines 23	Lines 23 Profile Sample	905.27	 58	23	1.16	13	0.623	Line Profile Sample
Line Profile Sample 15 for Lines 23	Lines 23 Profile Sample	899.88	 58	23	1.25	14	0.67	Line Profile Sample
Line Profile Sample 16 for Lines 23	Lines 23 Profile Sample	895.25	 58	23	1.34	15	0.718	Line Profile Sample
Line Profile Sample 17 for Lines 23	Lines 23 Profile Sample	880.36	 58	23	1.43	16	0.766	Line Profile Sample
Line Profile Sample 18 for Lines 23	Lines 23 Profile Sample	867.41	 58	23	1.52	17	0.814	Line Profile Sample
Line Profile Sample 19 for Lines 23	Lines 23 Profile Sample	836.61	 58	23	1.61	18	0.862	Line Profile Sample
Line Profile Sample 20 for Lines 23	Lines 23 Profile Sample	813.27	 58	23	1.7	19	0.91	Line Profile Sample
Line Profile Sample 21 for Lines 23	Lines 23 Profile Sample	758.47	 58	23	1.79	20	0.958	Line Profile Sample
Line Profile Sample 22 for Lines 23	Lines 23 Profile Sample	676	 58	23	1.87	20.88	1	Line Profile Sample
