
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 36	Lines 36 Profile Sample	814	 58	36	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 36	Lines 36 Profile Sample	884.67	 58	36	0.0894	1	0.0485	Line Profile Sample
Line Profile Sample 3 for Lines 36	Lines 36 Profile Sample	947.58	 58	36	0.179	2	0.097	Line Profile Sample
Line Profile Sample 4 for Lines 36	Lines 36 Profile Sample	977.52	 58	36	0.268	3	0.146	Line Profile Sample
Line Profile Sample 5 for Lines 36	Lines 36 Profile Sample	995.2	 58	36	0.357	4	0.194	Line Profile Sample
Line Profile Sample 6 for Lines 36	Lines 36 Profile Sample	1010.3	 58	36	0.447	5	0.243	Line Profile Sample
Line Profile Sample 7 for Lines 36	Lines 36 Profile Sample	1000.12	 58	36	0.536	6	0.291	Line Profile Sample
Line Profile Sample 8 for Lines 36	Lines 36 Profile Sample	1026.49	 58	36	0.626	7	0.34	Line Profile Sample
Line Profile Sample 9 for Lines 36	Lines 36 Profile Sample	1047.35	 58	36	0.715	8	0.388	Line Profile Sample
Line Profile Sample 10 for Lines 36	Lines 36 Profile Sample	1068.47	 58	36	0.804	9	0.437	Line Profile Sample
Line Profile Sample 11 for Lines 36	Lines 36 Profile Sample	1069.4	 58	36	0.894	10	0.485	Line Profile Sample
Line Profile Sample 12 for Lines 36	Lines 36 Profile Sample	1068.39	 58	36	0.983	11	0.534	Line Profile Sample
Line Profile Sample 13 for Lines 36	Lines 36 Profile Sample	1053.57	 58	36	1.07	12	0.582	Line Profile Sample
Line Profile Sample 14 for Lines 36	Lines 36 Profile Sample	1067.71	 58	36	1.16	13	0.631	Line Profile Sample
Line Profile Sample 15 for Lines 36	Lines 36 Profile Sample	1061.31	 58	36	1.25	14	0.679	Line Profile Sample
Line Profile Sample 16 for Lines 36	Lines 36 Profile Sample	1062.83	 58	36	1.34	15	0.728	Line Profile Sample
Line Profile Sample 17 for Lines 36	Lines 36 Profile Sample	1076.9	 58	36	1.43	16	0.776	Line Profile Sample
Line Profile Sample 18 for Lines 36	Lines 36 Profile Sample	1073.7	 58	36	1.52	17	0.825	Line Profile Sample
Line Profile Sample 19 for Lines 36	Lines 36 Profile Sample	1074.21	 58	36	1.61	18	0.873	Line Profile Sample
Line Profile Sample 20 for Lines 36	Lines 36 Profile Sample	1079.45	 58	36	1.7	19	0.922	Line Profile Sample
Line Profile Sample 21 for Lines 36	Lines 36 Profile Sample	1028.31	 58	36	1.79	20	0.97	Line Profile Sample
Line Profile Sample 22 for Lines 36	Lines 36 Profile Sample	959	 58	36	1.84	20.62	1	Line Profile Sample
