
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 11	Lines 11 Profile Sample	1117	 62	11	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 11	Lines 11 Profile Sample	1184.53	 62	11	0.0894	1	0.0318	Line Profile Sample
Line Profile Sample 3 for Lines 11	Lines 11 Profile Sample	1194.92	 62	11	0.179	2	0.0637	Line Profile Sample
Line Profile Sample 4 for Lines 11	Lines 11 Profile Sample	1192.95	 62	11	0.268	3	0.0955	Line Profile Sample
Line Profile Sample 5 for Lines 11	Lines 11 Profile Sample	1209.4	 62	11	0.357	4	0.127	Line Profile Sample
Line Profile Sample 6 for Lines 11	Lines 11 Profile Sample	1225.47	 62	11	0.447	5	0.159	Line Profile Sample
Line Profile Sample 7 for Lines 11	Lines 11 Profile Sample	1256.41	 62	11	0.536	6	0.191	Line Profile Sample
Line Profile Sample 8 for Lines 11	Lines 11 Profile Sample	1294.75	 62	11	0.626	7	0.223	Line Profile Sample
Line Profile Sample 9 for Lines 11	Lines 11 Profile Sample	1301.45	 62	11	0.715	8	0.255	Line Profile Sample
Line Profile Sample 10 for Lines 11	Lines 11 Profile Sample	1304.15	 62	11	0.804	9	0.287	Line Profile Sample
Line Profile Sample 11 for Lines 11	Lines 11 Profile Sample	1323.19	 62	11	0.894	10	0.318	Line Profile Sample
Line Profile Sample 12 for Lines 11	Lines 11 Profile Sample	1330.7	 62	11	0.983	11	0.35	Line Profile Sample
Line Profile Sample 13 for Lines 11	Lines 11 Profile Sample	1303.09	 62	11	1.07	12	0.382	Line Profile Sample
Line Profile Sample 14 for Lines 11	Lines 11 Profile Sample	1266.95	 62	11	1.16	13	0.414	Line Profile Sample
Line Profile Sample 15 for Lines 11	Lines 11 Profile Sample	1263.63	 62	11	1.25	14	0.446	Line Profile Sample
Line Profile Sample 16 for Lines 11	Lines 11 Profile Sample	1299.29	 62	11	1.34	15	0.478	Line Profile Sample
Line Profile Sample 17 for Lines 11	Lines 11 Profile Sample	1277.33	 62	11	1.43	16	0.51	Line Profile Sample
Line Profile Sample 18 for Lines 11	Lines 11 Profile Sample	1299.79	 62	11	1.52	17	0.541	Line Profile Sample
Line Profile Sample 19 for Lines 11	Lines 11 Profile Sample	1311.33	 62	11	1.61	18	0.573	Line Profile Sample
Line Profile Sample 20 for Lines 11	Lines 11 Profile Sample	1301.29	 62	11	1.7	19	0.605	Line Profile Sample
Line Profile Sample 21 for Lines 11	Lines 11 Profile Sample	1307.96	 62	11	1.79	20	0.637	Line Profile Sample
Line Profile Sample 22 for Lines 11	Lines 11 Profile Sample	1304.89	 62	11	1.88	21	0.669	Line Profile Sample
Line Profile Sample 23 for Lines 11	Lines 11 Profile Sample	1282.04	 62	11	1.97	22	0.701	Line Profile Sample
Line Profile Sample 24 for Lines 11	Lines 11 Profile Sample	1253.32	 62	11	2.06	23	0.732	Line Profile Sample
Line Profile Sample 25 for Lines 11	Lines 11 Profile Sample	1235.33	 62	11	2.14	24	0.764	Line Profile Sample
Line Profile Sample 26 for Lines 11	Lines 11 Profile Sample	1247.13	 62	11	2.23	25	0.796	Line Profile Sample
Line Profile Sample 27 for Lines 11	Lines 11 Profile Sample	1265.76	 62	11	2.32	26	0.828	Line Profile Sample
Line Profile Sample 28 for Lines 11	Lines 11 Profile Sample	1270.14	 62	11	2.41	27	0.86	Line Profile Sample
Line Profile Sample 29 for Lines 11	Lines 11 Profile Sample	1284.07	 62	11	2.5	28	0.892	Line Profile Sample
Line Profile Sample 30 for Lines 11	Lines 11 Profile Sample	1266.04	 62	11	2.59	29	0.924	Line Profile Sample
Line Profile Sample 31 for Lines 11	Lines 11 Profile Sample	1258.64	 62	11	2.68	30	0.955	Line Profile Sample
Line Profile Sample 32 for Lines 11	Lines 11 Profile Sample	1232.98	 62	11	2.77	31	0.987	Line Profile Sample
Line Profile Sample 33 for Lines 11	Lines 11 Profile Sample	1202	 62	11	2.81	31.4	1	Line Profile Sample
