
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 23	Lines 23 Profile Sample	1455	 60	23	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 23	Lines 23 Profile Sample	1497.19	 60	23	0.0894	1	0.0361	Line Profile Sample
Line Profile Sample 3 for Lines 23	Lines 23 Profile Sample	1397.7	 60	23	0.179	2	0.0721	Line Profile Sample
Line Profile Sample 4 for Lines 23	Lines 23 Profile Sample	1318.04	 60	23	0.268	3	0.108	Line Profile Sample
Line Profile Sample 5 for Lines 23	Lines 23 Profile Sample	1282.98	 60	23	0.357	4	0.144	Line Profile Sample
Line Profile Sample 6 for Lines 23	Lines 23 Profile Sample	1270.77	 60	23	0.447	5	0.18	Line Profile Sample
Line Profile Sample 7 for Lines 23	Lines 23 Profile Sample	1275.66	 60	23	0.536	6	0.216	Line Profile Sample
Line Profile Sample 8 for Lines 23	Lines 23 Profile Sample	1269.77	 60	23	0.626	7	0.252	Line Profile Sample
Line Profile Sample 9 for Lines 23	Lines 23 Profile Sample	1272.97	 60	23	0.715	8	0.288	Line Profile Sample
Line Profile Sample 10 for Lines 23	Lines 23 Profile Sample	1292.93	 60	23	0.804	9	0.325	Line Profile Sample
Line Profile Sample 11 for Lines 23	Lines 23 Profile Sample	1290.59	 60	23	0.894	10	0.361	Line Profile Sample
Line Profile Sample 12 for Lines 23	Lines 23 Profile Sample	1272.42	 60	23	0.983	11	0.397	Line Profile Sample
Line Profile Sample 13 for Lines 23	Lines 23 Profile Sample	1302.27	 60	23	1.07	12	0.433	Line Profile Sample
Line Profile Sample 14 for Lines 23	Lines 23 Profile Sample	1314.63	 60	23	1.16	13	0.469	Line Profile Sample
Line Profile Sample 15 for Lines 23	Lines 23 Profile Sample	1333.3	 60	23	1.25	14	0.505	Line Profile Sample
Line Profile Sample 16 for Lines 23	Lines 23 Profile Sample	1343.49	 60	23	1.34	15	0.541	Line Profile Sample
Line Profile Sample 17 for Lines 23	Lines 23 Profile Sample	1340.9	 60	23	1.43	16	0.577	Line Profile Sample
Line Profile Sample 18 for Lines 23	Lines 23 Profile Sample	1347.4	 60	23	1.52	17	0.613	Line Profile Sample
Line Profile Sample 19 for Lines 23	Lines 23 Profile Sample	1343.58	 60	23	1.61	18	0.649	Line Profile Sample
Line Profile Sample 20 for Lines 23	Lines 23 Profile Sample	1336.19	 60	23	1.7	19	0.685	Line Profile Sample
Line Profile Sample 21 for Lines 23	Lines 23 Profile Sample	1336.51	 60	23	1.79	20	0.721	Line Profile Sample
Line Profile Sample 22 for Lines 23	Lines 23 Profile Sample	1340.2	 60	23	1.88	21	0.757	Line Profile Sample
Line Profile Sample 23 for Lines 23	Lines 23 Profile Sample	1329.45	 60	23	1.97	22	0.793	Line Profile Sample
Line Profile Sample 24 for Lines 23	Lines 23 Profile Sample	1326.03	 60	23	2.06	23	0.829	Line Profile Sample
Line Profile Sample 25 for Lines 23	Lines 23 Profile Sample	1323.54	 60	23	2.14	24	0.865	Line Profile Sample
Line Profile Sample 26 for Lines 23	Lines 23 Profile Sample	1302.24	 60	23	2.23	25	0.902	Line Profile Sample
Line Profile Sample 27 for Lines 23	Lines 23 Profile Sample	1296.22	 60	23	2.32	26	0.938	Line Profile Sample
Line Profile Sample 28 for Lines 23	Lines 23 Profile Sample	1308.48	 60	23	2.41	27	0.974	Line Profile Sample
Line Profile Sample 29 for Lines 23	Lines 23 Profile Sample	1314	 60	23	2.48	27.73	1	Line Profile Sample
