
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 50	Lines 50 Profile Sample	768	 58	50	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 50	Lines 50 Profile Sample	852.89	 58	50	0.0894	1	0.0413	Line Profile Sample
Line Profile Sample 3 for Lines 50	Lines 50 Profile Sample	845.44	 58	50	0.179	2	0.0827	Line Profile Sample
Line Profile Sample 4 for Lines 50	Lines 50 Profile Sample	827.68	 58	50	0.268	3	0.124	Line Profile Sample
Line Profile Sample 5 for Lines 50	Lines 50 Profile Sample	799.98	 58	50	0.357	4	0.165	Line Profile Sample
Line Profile Sample 6 for Lines 50	Lines 50 Profile Sample	791.41	 58	50	0.447	5	0.207	Line Profile Sample
Line Profile Sample 7 for Lines 50	Lines 50 Profile Sample	791.45	 58	50	0.536	6	0.248	Line Profile Sample
Line Profile Sample 8 for Lines 50	Lines 50 Profile Sample	790.22	 58	50	0.626	7	0.289	Line Profile Sample
Line Profile Sample 9 for Lines 50	Lines 50 Profile Sample	798.51	 58	50	0.715	8	0.331	Line Profile Sample
Line Profile Sample 10 for Lines 50	Lines 50 Profile Sample	778.55	 58	50	0.804	9	0.372	Line Profile Sample
Line Profile Sample 11 for Lines 50	Lines 50 Profile Sample	775.01	 58	50	0.894	10	0.413	Line Profile Sample
Line Profile Sample 12 for Lines 50	Lines 50 Profile Sample	765.25	 58	50	0.983	11	0.455	Line Profile Sample
Line Profile Sample 13 for Lines 50	Lines 50 Profile Sample	762.76	 58	50	1.07	12	0.496	Line Profile Sample
Line Profile Sample 14 for Lines 50	Lines 50 Profile Sample	768.11	 58	50	1.16	13	0.537	Line Profile Sample
Line Profile Sample 15 for Lines 50	Lines 50 Profile Sample	767.56	 58	50	1.25	14	0.579	Line Profile Sample
Line Profile Sample 16 for Lines 50	Lines 50 Profile Sample	772.59	 58	50	1.34	15	0.62	Line Profile Sample
Line Profile Sample 17 for Lines 50	Lines 50 Profile Sample	771.89	 58	50	1.43	16	0.662	Line Profile Sample
Line Profile Sample 18 for Lines 50	Lines 50 Profile Sample	785.81	 58	50	1.52	17	0.703	Line Profile Sample
Line Profile Sample 19 for Lines 50	Lines 50 Profile Sample	777.4	 58	50	1.61	18	0.744	Line Profile Sample
Line Profile Sample 20 for Lines 50	Lines 50 Profile Sample	772.15	 58	50	1.7	19	0.786	Line Profile Sample
Line Profile Sample 21 for Lines 50	Lines 50 Profile Sample	774.93	 58	50	1.79	20	0.827	Line Profile Sample
Line Profile Sample 22 for Lines 50	Lines 50 Profile Sample	798.06	 58	50	1.88	21	0.868	Line Profile Sample
Line Profile Sample 23 for Lines 50	Lines 50 Profile Sample	800.84	 58	50	1.97	22	0.91	Line Profile Sample
Line Profile Sample 24 for Lines 50	Lines 50 Profile Sample	802.43	 58	50	2.06	23	0.951	Line Profile Sample
Line Profile Sample 25 for Lines 50	Lines 50 Profile Sample	838.46	 58	50	2.14	24	0.992	Line Profile Sample
Line Profile Sample 26 for Lines 50	Lines 50 Profile Sample	844	 58	50	2.16	24.19	1	Line Profile Sample
