
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 54	Lines 54 Profile Sample	595	 58	54	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 54	Lines 54 Profile Sample	635.99	 58	54	0.0894	1	0.0397	Line Profile Sample
Line Profile Sample 3 for Lines 54	Lines 54 Profile Sample	643.26	 58	54	0.179	2	0.0794	Line Profile Sample
Line Profile Sample 4 for Lines 54	Lines 54 Profile Sample	622.51	 58	54	0.268	3	0.119	Line Profile Sample
Line Profile Sample 5 for Lines 54	Lines 54 Profile Sample	614.06	 58	54	0.357	4	0.159	Line Profile Sample
Line Profile Sample 6 for Lines 54	Lines 54 Profile Sample	616.28	 58	54	0.447	5	0.199	Line Profile Sample
Line Profile Sample 7 for Lines 54	Lines 54 Profile Sample	628.27	 58	54	0.536	6	0.238	Line Profile Sample
Line Profile Sample 8 for Lines 54	Lines 54 Profile Sample	619.19	 58	54	0.626	7	0.278	Line Profile Sample
Line Profile Sample 9 for Lines 54	Lines 54 Profile Sample	599.18	 58	54	0.715	8	0.318	Line Profile Sample
Line Profile Sample 10 for Lines 54	Lines 54 Profile Sample	580.81	 58	54	0.804	9	0.357	Line Profile Sample
Line Profile Sample 11 for Lines 54	Lines 54 Profile Sample	594.89	 58	54	0.894	10	0.397	Line Profile Sample
Line Profile Sample 12 for Lines 54	Lines 54 Profile Sample	597.69	 58	54	0.983	11	0.437	Line Profile Sample
Line Profile Sample 13 for Lines 54	Lines 54 Profile Sample	616.28	 58	54	1.07	12	0.477	Line Profile Sample
Line Profile Sample 14 for Lines 54	Lines 54 Profile Sample	602.2	 58	54	1.16	13	0.516	Line Profile Sample
Line Profile Sample 15 for Lines 54	Lines 54 Profile Sample	607.94	 58	54	1.25	14	0.556	Line Profile Sample
Line Profile Sample 16 for Lines 54	Lines 54 Profile Sample	614.13	 58	54	1.34	15	0.596	Line Profile Sample
Line Profile Sample 17 for Lines 54	Lines 54 Profile Sample	605.63	 58	54	1.43	16	0.635	Line Profile Sample
Line Profile Sample 18 for Lines 54	Lines 54 Profile Sample	620.08	 58	54	1.52	17	0.675	Line Profile Sample
Line Profile Sample 19 for Lines 54	Lines 54 Profile Sample	621.02	 58	54	1.61	18	0.715	Line Profile Sample
Line Profile Sample 20 for Lines 54	Lines 54 Profile Sample	632.33	 58	54	1.7	19	0.755	Line Profile Sample
Line Profile Sample 21 for Lines 54	Lines 54 Profile Sample	625.94	 58	54	1.79	20	0.794	Line Profile Sample
Line Profile Sample 22 for Lines 54	Lines 54 Profile Sample	612.63	 58	54	1.88	21	0.834	Line Profile Sample
Line Profile Sample 23 for Lines 54	Lines 54 Profile Sample	620.86	 58	54	1.97	22	0.874	Line Profile Sample
Line Profile Sample 24 for Lines 54	Lines 54 Profile Sample	623.1	 58	54	2.06	23	0.913	Line Profile Sample
Line Profile Sample 25 for Lines 54	Lines 54 Profile Sample	625.83	 58	54	2.14	24	0.953	Line Profile Sample
Line Profile Sample 26 for Lines 54	Lines 54 Profile Sample	648.16	 58	54	2.23	25	0.993	Line Profile Sample
Line Profile Sample 27 for Lines 54	Lines 54 Profile Sample	653	 58	54	2.25	25.18	1	Line Profile Sample
