
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 57	Lines 57 Profile Sample	161	 52	57	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 57	Lines 57 Profile Sample	162	 52	57	0.0894	1	0.0333	Line Profile Sample
Line Profile Sample 3 for Lines 57	Lines 57 Profile Sample	172.66	 52	57	0.179	2	0.0666	Line Profile Sample
Line Profile Sample 4 for Lines 57	Lines 57 Profile Sample	185.78	 52	57	0.268	3	0.0999	Line Profile Sample
Line Profile Sample 5 for Lines 57	Lines 57 Profile Sample	194.11	 52	57	0.357	4	0.133	Line Profile Sample
Line Profile Sample 6 for Lines 57	Lines 57 Profile Sample	198.66	 52	57	0.447	5	0.167	Line Profile Sample
Line Profile Sample 7 for Lines 57	Lines 57 Profile Sample	178.86	 52	57	0.536	6	0.2	Line Profile Sample
Line Profile Sample 8 for Lines 57	Lines 57 Profile Sample	183.82	 52	57	0.626	7	0.233	Line Profile Sample
Line Profile Sample 9 for Lines 57	Lines 57 Profile Sample	173.11	 52	57	0.715	8	0.267	Line Profile Sample
Line Profile Sample 10 for Lines 57	Lines 57 Profile Sample	173.3	 52	57	0.804	9	0.3	Line Profile Sample
Line Profile Sample 11 for Lines 57	Lines 57 Profile Sample	163.72	 52	57	0.894	10	0.333	Line Profile Sample
Line Profile Sample 12 for Lines 57	Lines 57 Profile Sample	161.65	 52	57	0.983	11	0.366	Line Profile Sample
Line Profile Sample 13 for Lines 57	Lines 57 Profile Sample	166.17	 52	57	1.07	12	0.4	Line Profile Sample
Line Profile Sample 14 for Lines 57	Lines 57 Profile Sample	165.41	 52	57	1.16	13	0.433	Line Profile Sample
Line Profile Sample 15 for Lines 57	Lines 57 Profile Sample	169.24	 52	57	1.25	14	0.466	Line Profile Sample
Line Profile Sample 16 for Lines 57	Lines 57 Profile Sample	170.49	 52	57	1.34	15	0.5	Line Profile Sample
Line Profile Sample 17 for Lines 57	Lines 57 Profile Sample	162.47	 52	57	1.43	16	0.533	Line Profile Sample
Line Profile Sample 18 for Lines 57	Lines 57 Profile Sample	158.6	 52	57	1.52	17	0.566	Line Profile Sample
Line Profile Sample 19 for Lines 57	Lines 57 Profile Sample	165.14	 52	57	1.61	18	0.6	Line Profile Sample
Line Profile Sample 20 for Lines 57	Lines 57 Profile Sample	156.3	 52	57	1.7	19	0.633	Line Profile Sample
Line Profile Sample 21 for Lines 57	Lines 57 Profile Sample	161.27	 52	57	1.79	20	0.666	Line Profile Sample
Line Profile Sample 22 for Lines 57	Lines 57 Profile Sample	160.61	 52	57	1.88	21	0.7	Line Profile Sample
Line Profile Sample 23 for Lines 57	Lines 57 Profile Sample	158.36	 52	57	1.97	22	0.733	Line Profile Sample
Line Profile Sample 24 for Lines 57	Lines 57 Profile Sample	158.36	 52	57	2.06	23	0.766	Line Profile Sample
Line Profile Sample 25 for Lines 57	Lines 57 Profile Sample	163.34	 52	57	2.14	24	0.8	Line Profile Sample
Line Profile Sample 26 for Lines 57	Lines 57 Profile Sample	164.16	 52	57	2.23	25	0.833	Line Profile Sample
Line Profile Sample 27 for Lines 57	Lines 57 Profile Sample	172.93	 52	57	2.32	26	0.866	Line Profile Sample
Line Profile Sample 28 for Lines 57	Lines 57 Profile Sample	170.15	 52	57	2.41	27	0.9	Line Profile Sample
Line Profile Sample 29 for Lines 57	Lines 57 Profile Sample	178.53	 52	57	2.5	28	0.933	Line Profile Sample
Line Profile Sample 30 for Lines 57	Lines 57 Profile Sample	175.48	 52	57	2.59	29	0.966	Line Profile Sample
Line Profile Sample 31 for Lines 57	Lines 57 Profile Sample	168.13	 52	57	2.68	30	0.999	Line Profile Sample
Line Profile Sample 32 for Lines 57	Lines 57 Profile Sample	168	 52	57	2.68	30.02	1	Line Profile Sample
