
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 40	Lines 40 Profile Sample	1235	 60	40	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 40	Lines 40 Profile Sample	1201.35	 60	40	0.0894	1	0.04	Line Profile Sample
Line Profile Sample 3 for Lines 40	Lines 40 Profile Sample	1171.41	 60	40	0.179	2	0.0799	Line Profile Sample
Line Profile Sample 4 for Lines 40	Lines 40 Profile Sample	1160.79	 60	40	0.268	3	0.12	Line Profile Sample
Line Profile Sample 5 for Lines 40	Lines 40 Profile Sample	1139.87	 60	40	0.357	4	0.16	Line Profile Sample
Line Profile Sample 6 for Lines 40	Lines 40 Profile Sample	1125.66	 60	40	0.447	5	0.2	Line Profile Sample
Line Profile Sample 7 for Lines 40	Lines 40 Profile Sample	1120.66	 60	40	0.536	6	0.24	Line Profile Sample
Line Profile Sample 8 for Lines 40	Lines 40 Profile Sample	1136.03	 60	40	0.626	7	0.28	Line Profile Sample
Line Profile Sample 9 for Lines 40	Lines 40 Profile Sample	1137.8	 60	40	0.715	8	0.32	Line Profile Sample
Line Profile Sample 10 for Lines 40	Lines 40 Profile Sample	1122.71	 60	40	0.804	9	0.36	Line Profile Sample
Line Profile Sample 11 for Lines 40	Lines 40 Profile Sample	1102.58	 60	40	0.894	10	0.4	Line Profile Sample
Line Profile Sample 12 for Lines 40	Lines 40 Profile Sample	1079.35	 60	40	0.983	11	0.44	Line Profile Sample
Line Profile Sample 13 for Lines 40	Lines 40 Profile Sample	1081.13	 60	40	1.07	12	0.48	Line Profile Sample
Line Profile Sample 14 for Lines 40	Lines 40 Profile Sample	1082.31	 60	40	1.16	13	0.52	Line Profile Sample
Line Profile Sample 15 for Lines 40	Lines 40 Profile Sample	1077.14	 60	40	1.25	14	0.56	Line Profile Sample
Line Profile Sample 16 for Lines 40	Lines 40 Profile Sample	1088.45	 60	40	1.34	15	0.6	Line Profile Sample
Line Profile Sample 17 for Lines 40	Lines 40 Profile Sample	1109.59	 60	40	1.43	16	0.639	Line Profile Sample
Line Profile Sample 18 for Lines 40	Lines 40 Profile Sample	1127.02	 60	40	1.52	17	0.679	Line Profile Sample
Line Profile Sample 19 for Lines 40	Lines 40 Profile Sample	1166.85	 60	40	1.61	18	0.719	Line Profile Sample
Line Profile Sample 20 for Lines 40	Lines 40 Profile Sample	1152.71	 60	40	1.7	19	0.759	Line Profile Sample
Line Profile Sample 21 for Lines 40	Lines 40 Profile Sample	1166.36	 60	40	1.79	20	0.799	Line Profile Sample
Line Profile Sample 22 for Lines 40	Lines 40 Profile Sample	1157.76	 60	40	1.88	21	0.839	Line Profile Sample
Line Profile Sample 23 for Lines 40	Lines 40 Profile Sample	1150.51	 60	40	1.97	22	0.879	Line Profile Sample
Line Profile Sample 24 for Lines 40	Lines 40 Profile Sample	1186.56	 60	40	2.06	23	0.919	Line Profile Sample
Line Profile Sample 25 for Lines 40	Lines 40 Profile Sample	1229.76	 60	40	2.14	24	0.959	Line Profile Sample
Line Profile Sample 26 for Lines 40	Lines 40 Profile Sample	1244.61	 60	40	2.23	25	0.999	Line Profile Sample
Line Profile Sample 27 for Lines 40	Lines 40 Profile Sample	1245	 60	40	2.24	25.02	1	Line Profile Sample
