av_intensity,stdev_intensity,av_distance,stdev_distance
0.4463155255712591,0.34566931815362484,0.023423636363636365,0.023048172412507298
0.5516264115246647,0.3008370980455804,0.09991420454545455,0.019504767840363892
0.49608236814652523,0.2971116661426858,0.16777142857142857,0.019934786949101703
0.4873046577158027,0.2922628142229295,0.2332012195121951,0.018635403958923324
0.48364403747276713,0.2991715546211452,0.30030386740331494,0.020058288296974463
0.4841706816510154,0.31249349577212704,0.36920114942528737,0.019307065370937626
0.5021134169144791,0.3121169068516516,0.43328662420382164,0.01760392255072644
0.5055641190082187,0.32745057800057,0.4982598870056497,0.01979296896480429
0.48233833967826006,0.3228793495397841,0.5675956284153005,0.020301853499361002
0.4903776291877857,0.3035920925540608,0.6363313609467456,0.018669979051398448
0.4705955398777777,0.28217469620371666,0.7015917159763313,0.0188807076520627
0.4615445495401323,0.2824297395639493,0.7677267441860465,0.019131456136402412
0.5005757884007809,0.28310720422734886,0.8351896551724137,0.019829437651337156
0.5663715489344203,0.28600653199456566,0.9007976190476191,0.019307334563574936
0.5537875313408769,0.33738815579220854,0.9801549295774648,0.021972451680620772
