
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 7	Lines 7 Profile Sample	1086	 58	7	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 7	Lines 7 Profile Sample	1149	 58	7	0.0894	1	0.0294	Line Profile Sample
Line Profile Sample 3 for Lines 7	Lines 7 Profile Sample	1130	 58	7	0.179	2	0.0588	Line Profile Sample
Line Profile Sample 4 for Lines 7	Lines 7 Profile Sample	1172	 58	7	0.268	3	0.0882	Line Profile Sample
Line Profile Sample 5 for Lines 7	Lines 7 Profile Sample	1148	 58	7	0.357	4	0.118	Line Profile Sample
Line Profile Sample 6 for Lines 7	Lines 7 Profile Sample	1138	 58	7	0.447	5	0.147	Line Profile Sample
Line Profile Sample 7 for Lines 7	Lines 7 Profile Sample	1154	 58	7	0.536	6	0.176	Line Profile Sample
Line Profile Sample 8 for Lines 7	Lines 7 Profile Sample	1187	 58	7	0.626	7	0.206	Line Profile Sample
Line Profile Sample 9 for Lines 7	Lines 7 Profile Sample	1175	 58	7	0.715	8	0.235	Line Profile Sample
Line Profile Sample 10 for Lines 7	Lines 7 Profile Sample	1142	 58	7	0.804	9	0.265	Line Profile Sample
Line Profile Sample 11 for Lines 7	Lines 7 Profile Sample	1159	 58	7	0.894	10	0.294	Line Profile Sample
Line Profile Sample 12 for Lines 7	Lines 7 Profile Sample	1142	 58	7	0.983	11	0.324	Line Profile Sample
Line Profile Sample 13 for Lines 7	Lines 7 Profile Sample	1168	 58	7	1.07	12	0.353	Line Profile Sample
Line Profile Sample 14 for Lines 7	Lines 7 Profile Sample	1155	 58	7	1.16	13	0.382	Line Profile Sample
Line Profile Sample 15 for Lines 7	Lines 7 Profile Sample	1126	 58	7	1.25	14	0.412	Line Profile Sample
Line Profile Sample 16 for Lines 7	Lines 7 Profile Sample	1167	 58	7	1.34	15	0.441	Line Profile Sample
Line Profile Sample 17 for Lines 7	Lines 7 Profile Sample	1183	 58	7	1.43	16	0.471	Line Profile Sample
Line Profile Sample 18 for Lines 7	Lines 7 Profile Sample	1187	 58	7	1.52	17	0.5	Line Profile Sample
Line Profile Sample 19 for Lines 7	Lines 7 Profile Sample	1149	 58	7	1.61	18	0.529	Line Profile Sample
Line Profile Sample 20 for Lines 7	Lines 7 Profile Sample	1158	 58	7	1.7	19	0.559	Line Profile Sample
Line Profile Sample 21 for Lines 7	Lines 7 Profile Sample	1156	 58	7	1.79	20	0.588	Line Profile Sample
Line Profile Sample 22 for Lines 7	Lines 7 Profile Sample	1162	 58	7	1.88	21	0.618	Line Profile Sample
Line Profile Sample 23 for Lines 7	Lines 7 Profile Sample	1147	 58	7	1.97	22	0.647	Line Profile Sample
Line Profile Sample 24 for Lines 7	Lines 7 Profile Sample	1179	 58	7	2.06	23	0.676	Line Profile Sample
Line Profile Sample 25 for Lines 7	Lines 7 Profile Sample	1177	 58	7	2.14	24	0.706	Line Profile Sample
Line Profile Sample 26 for Lines 7	Lines 7 Profile Sample	1221	 58	7	2.23	25	0.735	Line Profile Sample
Line Profile Sample 27 for Lines 7	Lines 7 Profile Sample	1200	 58	7	2.32	26	0.765	Line Profile Sample
Line Profile Sample 28 for Lines 7	Lines 7 Profile Sample	1190	 58	7	2.41	27	0.794	Line Profile Sample
Line Profile Sample 29 for Lines 7	Lines 7 Profile Sample	1171	 58	7	2.5	28	0.824	Line Profile Sample
Line Profile Sample 30 for Lines 7	Lines 7 Profile Sample	1165	 58	7	2.59	29	0.853	Line Profile Sample
Line Profile Sample 31 for Lines 7	Lines 7 Profile Sample	1168	 58	7	2.68	30	0.882	Line Profile Sample
Line Profile Sample 32 for Lines 7	Lines 7 Profile Sample	1186	 58	7	2.77	31	0.912	Line Profile Sample
Line Profile Sample 33 for Lines 7	Lines 7 Profile Sample	1218	 58	7	2.86	32	0.941	Line Profile Sample
Line Profile Sample 34 for Lines 7	Lines 7 Profile Sample	1260	 58	7	2.95	33	0.971	Line Profile Sample
Line Profile Sample 35 for Lines 7	Lines 7 Profile Sample	1243	 58	7	3.04	34	1	Line Profile Sample
