av_intensity,stdev_intensity,av_distance,stdev_distance
0.37580927084083865,0.3243964770772317,0.0201325,0.020836474682997357
0.6459349828277914,0.28905662437524965,0.08639464285714285,0.015147366043373614
0.6769974755930553,0.25783133931588054,0.1417017543859649,0.01586546666762291
0.7010061105282823,0.24159823138331404,0.19594444444444445,0.015037583942163384
0.7253624363334175,0.20691192340355563,0.2504561403508772,0.015845312708719035
0.752842554148707,0.1672966793839802,0.306280701754386,0.0160920947606103
0.7708680602335434,0.16435582478892077,0.36192857142857143,0.016496674202403944
0.8139461866867997,0.13677705014254785,0.4176440677966102,0.01705646071532002
0.8232122022756878,0.15661889672273574,0.4739272727272727,0.01562862348557517
0.8203102601141152,0.13811693801846922,0.5293559322033898,0.01583292369788066
0.8092002816705426,0.13085358365383315,0.5838431372549019,0.013297176465730774
0.7716260051677586,0.15661987967098293,0.6397936507936508,0.017514195836851102
0.7191062124947929,0.20561041271680972,0.6951960784313725,0.014726872862686246
0.6908929367561901,0.22645579730714863,0.7493050847457627,0.016799275679467963
0.6580868511590542,0.2605778359545234,0.8075166666666667,0.0172543206739907
0.6472038511412148,0.25713284123694197,0.8626037735849057,0.014911714061617566
0.6477930801246489,0.24078084063614572,0.9178474576271186,0.01610612815404598
0.47011847034509,0.3211678801241087,0.9850520833333333,0.01747742591649775
