
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 20	Lines 20 Profile Sample	970	 58	20	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 20	Lines 20 Profile Sample	961.58	 58	20	0.0894	1	0.0351	Line Profile Sample
Line Profile Sample 3 for Lines 20	Lines 20 Profile Sample	940.92	 58	20	0.179	2	0.0703	Line Profile Sample
Line Profile Sample 4 for Lines 20	Lines 20 Profile Sample	920.82	 58	20	0.268	3	0.105	Line Profile Sample
Line Profile Sample 5 for Lines 20	Lines 20 Profile Sample	892.84	 58	20	0.357	4	0.141	Line Profile Sample
Line Profile Sample 6 for Lines 20	Lines 20 Profile Sample	884.49	 58	20	0.447	5	0.176	Line Profile Sample
Line Profile Sample 7 for Lines 20	Lines 20 Profile Sample	884.25	 58	20	0.536	6	0.211	Line Profile Sample
Line Profile Sample 8 for Lines 20	Lines 20 Profile Sample	893.67	 58	20	0.626	7	0.246	Line Profile Sample
Line Profile Sample 9 for Lines 20	Lines 20 Profile Sample	899.29	 58	20	0.715	8	0.281	Line Profile Sample
Line Profile Sample 10 for Lines 20	Lines 20 Profile Sample	903.76	 58	20	0.804	9	0.316	Line Profile Sample
Line Profile Sample 11 for Lines 20	Lines 20 Profile Sample	909.49	 58	20	0.894	10	0.351	Line Profile Sample
Line Profile Sample 12 for Lines 20	Lines 20 Profile Sample	903.6	 58	20	0.983	11	0.387	Line Profile Sample
Line Profile Sample 13 for Lines 20	Lines 20 Profile Sample	903.2	 58	20	1.07	12	0.422	Line Profile Sample
Line Profile Sample 14 for Lines 20	Lines 20 Profile Sample	908.22	 58	20	1.16	13	0.457	Line Profile Sample
Line Profile Sample 15 for Lines 20	Lines 20 Profile Sample	917.53	 58	20	1.25	14	0.492	Line Profile Sample
Line Profile Sample 16 for Lines 20	Lines 20 Profile Sample	927.66	 58	20	1.34	15	0.527	Line Profile Sample
Line Profile Sample 17 for Lines 20	Lines 20 Profile Sample	932.68	 58	20	1.43	16	0.562	Line Profile Sample
Line Profile Sample 18 for Lines 20	Lines 20 Profile Sample	944.55	 58	20	1.52	17	0.597	Line Profile Sample
Line Profile Sample 19 for Lines 20	Lines 20 Profile Sample	956.15	 58	20	1.61	18	0.632	Line Profile Sample
Line Profile Sample 20 for Lines 20	Lines 20 Profile Sample	960.2	 58	20	1.7	19	0.668	Line Profile Sample
Line Profile Sample 21 for Lines 20	Lines 20 Profile Sample	969.68	 58	20	1.79	20	0.703	Line Profile Sample
Line Profile Sample 22 for Lines 20	Lines 20 Profile Sample	972.48	 58	20	1.88	21	0.738	Line Profile Sample
Line Profile Sample 23 for Lines 20	Lines 20 Profile Sample	981.06	 58	20	1.97	22	0.773	Line Profile Sample
Line Profile Sample 24 for Lines 20	Lines 20 Profile Sample	966.47	 58	20	2.06	23	0.808	Line Profile Sample
Line Profile Sample 25 for Lines 20	Lines 20 Profile Sample	978.1	 58	20	2.14	24	0.843	Line Profile Sample
Line Profile Sample 26 for Lines 20	Lines 20 Profile Sample	993.54	 58	20	2.23	25	0.878	Line Profile Sample
Line Profile Sample 27 for Lines 20	Lines 20 Profile Sample	1012.64	 58	20	2.32	26	0.914	Line Profile Sample
Line Profile Sample 28 for Lines 20	Lines 20 Profile Sample	1034.19	 58	20	2.41	27	0.949	Line Profile Sample
Line Profile Sample 29 for Lines 20	Lines 20 Profile Sample	1074.07	 58	20	2.5	28	0.984	Line Profile Sample
Line Profile Sample 30 for Lines 20	Lines 20 Profile Sample	1095	 58	20	2.54	28.46	1	Line Profile Sample
