
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 10	Lines 10 Profile Sample	1004	 62	10	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 10	Lines 10 Profile Sample	1212.47	 62	10	0.0894	1	0.0391	Line Profile Sample
Line Profile Sample 3 for Lines 10	Lines 10 Profile Sample	1345.18	 62	10	0.179	2	0.0783	Line Profile Sample
Line Profile Sample 4 for Lines 10	Lines 10 Profile Sample	1386.21	 62	10	0.268	3	0.117	Line Profile Sample
Line Profile Sample 5 for Lines 10	Lines 10 Profile Sample	1382.17	 62	10	0.357	4	0.157	Line Profile Sample
Line Profile Sample 6 for Lines 10	Lines 10 Profile Sample	1372.32	 62	10	0.447	5	0.196	Line Profile Sample
Line Profile Sample 7 for Lines 10	Lines 10 Profile Sample	1364.8	 62	10	0.536	6	0.235	Line Profile Sample
Line Profile Sample 8 for Lines 10	Lines 10 Profile Sample	1375.89	 62	10	0.626	7	0.274	Line Profile Sample
Line Profile Sample 9 for Lines 10	Lines 10 Profile Sample	1361.3	 62	10	0.715	8	0.313	Line Profile Sample
Line Profile Sample 10 for Lines 10	Lines 10 Profile Sample	1383.78	 62	10	0.804	9	0.352	Line Profile Sample
Line Profile Sample 11 for Lines 10	Lines 10 Profile Sample	1391.07	 62	10	0.894	10	0.391	Line Profile Sample
Line Profile Sample 12 for Lines 10	Lines 10 Profile Sample	1387.86	 62	10	0.983	11	0.43	Line Profile Sample
Line Profile Sample 13 for Lines 10	Lines 10 Profile Sample	1396.64	 62	10	1.07	12	0.47	Line Profile Sample
Line Profile Sample 14 for Lines 10	Lines 10 Profile Sample	1391.91	 62	10	1.16	13	0.509	Line Profile Sample
Line Profile Sample 15 for Lines 10	Lines 10 Profile Sample	1392.43	 62	10	1.25	14	0.548	Line Profile Sample
Line Profile Sample 16 for Lines 10	Lines 10 Profile Sample	1416.9	 62	10	1.34	15	0.587	Line Profile Sample
Line Profile Sample 17 for Lines 10	Lines 10 Profile Sample	1407.76	 62	10	1.43	16	0.626	Line Profile Sample
Line Profile Sample 18 for Lines 10	Lines 10 Profile Sample	1439.98	 62	10	1.52	17	0.665	Line Profile Sample
Line Profile Sample 19 for Lines 10	Lines 10 Profile Sample	1448.21	 62	10	1.61	18	0.704	Line Profile Sample
Line Profile Sample 20 for Lines 10	Lines 10 Profile Sample	1424.62	 62	10	1.7	19	0.744	Line Profile Sample
Line Profile Sample 21 for Lines 10	Lines 10 Profile Sample	1411.94	 62	10	1.79	20	0.783	Line Profile Sample
Line Profile Sample 22 for Lines 10	Lines 10 Profile Sample	1409.43	 62	10	1.88	21	0.822	Line Profile Sample
Line Profile Sample 23 for Lines 10	Lines 10 Profile Sample	1432.04	 62	10	1.97	22	0.861	Line Profile Sample
Line Profile Sample 24 for Lines 10	Lines 10 Profile Sample	1418.86	 62	10	2.06	23	0.9	Line Profile Sample
Line Profile Sample 25 for Lines 10	Lines 10 Profile Sample	1436.42	 62	10	2.14	24	0.939	Line Profile Sample
Line Profile Sample 26 for Lines 10	Lines 10 Profile Sample	1467.12	 62	10	2.23	25	0.978	Line Profile Sample
Line Profile Sample 27 for Lines 10	Lines 10 Profile Sample	1465	 62	10	2.28	25.55	1	Line Profile Sample
