
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 56	Lines 56 Profile Sample	815	 58	56	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 56	Lines 56 Profile Sample	781.35	 58	56	0.0894	1	0.0474	Line Profile Sample
Line Profile Sample 3 for Lines 56	Lines 56 Profile Sample	760.68	 58	56	0.179	2	0.0948	Line Profile Sample
Line Profile Sample 4 for Lines 56	Lines 56 Profile Sample	766	 58	56	0.268	3	0.142	Line Profile Sample
Line Profile Sample 5 for Lines 56	Lines 56 Profile Sample	762.37	 58	56	0.357	4	0.19	Line Profile Sample
Line Profile Sample 6 for Lines 56	Lines 56 Profile Sample	759.99	 58	56	0.447	5	0.237	Line Profile Sample
Line Profile Sample 7 for Lines 56	Lines 56 Profile Sample	750.86	 58	56	0.536	6	0.284	Line Profile Sample
Line Profile Sample 8 for Lines 56	Lines 56 Profile Sample	772.38	 58	56	0.626	7	0.332	Line Profile Sample
Line Profile Sample 9 for Lines 56	Lines 56 Profile Sample	747.21	 58	56	0.715	8	0.379	Line Profile Sample
Line Profile Sample 10 for Lines 56	Lines 56 Profile Sample	757.62	 58	56	0.804	9	0.427	Line Profile Sample
Line Profile Sample 11 for Lines 56	Lines 56 Profile Sample	755.97	 58	56	0.894	10	0.474	Line Profile Sample
Line Profile Sample 12 for Lines 56	Lines 56 Profile Sample	747.52	 58	56	0.983	11	0.521	Line Profile Sample
Line Profile Sample 13 for Lines 56	Lines 56 Profile Sample	735.31	 58	56	1.07	12	0.569	Line Profile Sample
Line Profile Sample 14 for Lines 56	Lines 56 Profile Sample	717.99	 58	56	1.16	13	0.616	Line Profile Sample
Line Profile Sample 15 for Lines 56	Lines 56 Profile Sample	719.8	 58	56	1.25	14	0.664	Line Profile Sample
Line Profile Sample 16 for Lines 56	Lines 56 Profile Sample	720.1	 58	56	1.34	15	0.711	Line Profile Sample
Line Profile Sample 17 for Lines 56	Lines 56 Profile Sample	723.84	 58	56	1.43	16	0.758	Line Profile Sample
Line Profile Sample 18 for Lines 56	Lines 56 Profile Sample	737.88	 58	56	1.52	17	0.806	Line Profile Sample
Line Profile Sample 19 for Lines 56	Lines 56 Profile Sample	746.1	 58	56	1.61	18	0.853	Line Profile Sample
Line Profile Sample 20 for Lines 56	Lines 56 Profile Sample	744.27	 58	56	1.7	19	0.901	Line Profile Sample
Line Profile Sample 21 for Lines 56	Lines 56 Profile Sample	803.76	 58	56	1.79	20	0.948	Line Profile Sample
Line Profile Sample 22 for Lines 56	Lines 56 Profile Sample	819.38	 58	56	1.88	21	0.995	Line Profile Sample
Line Profile Sample 23 for Lines 56	Lines 56 Profile Sample	821	 58	56	1.89	21.1	1	Line Profile Sample
