
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 19	Lines 19 Profile Sample	1179	 60	19	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 19	Lines 19 Profile Sample	1150.6	 60	19	0.0894	1	0.039	Line Profile Sample
Line Profile Sample 3 for Lines 19	Lines 19 Profile Sample	1137.03	 60	19	0.179	2	0.0781	Line Profile Sample
Line Profile Sample 4 for Lines 19	Lines 19 Profile Sample	1139.35	 60	19	0.268	3	0.117	Line Profile Sample
Line Profile Sample 5 for Lines 19	Lines 19 Profile Sample	1136.37	 60	19	0.357	4	0.156	Line Profile Sample
Line Profile Sample 6 for Lines 19	Lines 19 Profile Sample	1140.05	 60	19	0.447	5	0.195	Line Profile Sample
Line Profile Sample 7 for Lines 19	Lines 19 Profile Sample	1140.98	 60	19	0.536	6	0.234	Line Profile Sample
Line Profile Sample 8 for Lines 19	Lines 19 Profile Sample	1156.44	 60	19	0.626	7	0.273	Line Profile Sample
Line Profile Sample 9 for Lines 19	Lines 19 Profile Sample	1164.2	 60	19	0.715	8	0.312	Line Profile Sample
Line Profile Sample 10 for Lines 19	Lines 19 Profile Sample	1130.57	 60	19	0.804	9	0.351	Line Profile Sample
Line Profile Sample 11 for Lines 19	Lines 19 Profile Sample	1140.39	 60	19	0.894	10	0.39	Line Profile Sample
Line Profile Sample 12 for Lines 19	Lines 19 Profile Sample	1130.27	 60	19	0.983	11	0.429	Line Profile Sample
Line Profile Sample 13 for Lines 19	Lines 19 Profile Sample	1132.44	 60	19	1.07	12	0.469	Line Profile Sample
Line Profile Sample 14 for Lines 19	Lines 19 Profile Sample	1116.91	 60	19	1.16	13	0.508	Line Profile Sample
Line Profile Sample 15 for Lines 19	Lines 19 Profile Sample	1073.01	 60	19	1.25	14	0.547	Line Profile Sample
Line Profile Sample 16 for Lines 19	Lines 19 Profile Sample	1075.35	 60	19	1.34	15	0.586	Line Profile Sample
Line Profile Sample 17 for Lines 19	Lines 19 Profile Sample	1080.51	 60	19	1.43	16	0.625	Line Profile Sample
Line Profile Sample 18 for Lines 19	Lines 19 Profile Sample	1071.12	 60	19	1.52	17	0.664	Line Profile Sample
Line Profile Sample 19 for Lines 19	Lines 19 Profile Sample	1075.15	 60	19	1.61	18	0.703	Line Profile Sample
Line Profile Sample 20 for Lines 19	Lines 19 Profile Sample	1112.24	 60	19	1.7	19	0.742	Line Profile Sample
Line Profile Sample 21 for Lines 19	Lines 19 Profile Sample	1142.93	 60	19	1.79	20	0.781	Line Profile Sample
Line Profile Sample 22 for Lines 19	Lines 19 Profile Sample	1170.99	 60	19	1.88	21	0.82	Line Profile Sample
Line Profile Sample 23 for Lines 19	Lines 19 Profile Sample	1197.05	 60	19	1.97	22	0.859	Line Profile Sample
Line Profile Sample 24 for Lines 19	Lines 19 Profile Sample	1264.77	 60	19	2.06	23	0.898	Line Profile Sample
Line Profile Sample 25 for Lines 19	Lines 19 Profile Sample	1341.43	 60	19	2.14	24	0.937	Line Profile Sample
Line Profile Sample 26 for Lines 19	Lines 19 Profile Sample	1415.35	 60	19	2.23	25	0.976	Line Profile Sample
Line Profile Sample 27 for Lines 19	Lines 19 Profile Sample	1465	 60	19	2.29	25.61	1	Line Profile Sample
