
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	1947	9	0	0	0
Line Profile Sample 2 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2084.75	9	0.0894	1	0.0425
Line Profile Sample 3 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2136.83	9	0.179	2	0.085
Line Profile Sample 4 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2312.73	9	0.268	3	0.127
Line Profile Sample 5 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2403.75	9	0.357	4	0.17
Line Profile Sample 6 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2451.43	9	0.447	5	0.212
Line Profile Sample 7 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2455.53	9	0.536	6	0.255
Line Profile Sample 8 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2498.95	9	0.626	7	0.297
Line Profile Sample 9 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2498.9	9	0.715	8	0.34
Line Profile Sample 10 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2534.5	9	0.804	9	0.382
Line Profile Sample 11 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2595.91	9	0.894	10	0.425
Line Profile Sample 12 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2564.29	9	0.983	11	0.467
Line Profile Sample 13 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2576	9	1.07	12	0.51
Line Profile Sample 14 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2594.71	9	1.16	13	0.552
Line Profile Sample 15 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2600.05	9	1.25	14	0.595
Line Profile Sample 16 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2600.6	9	1.34	15	0.637
Line Profile Sample 17 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2600.55	9	1.43	16	0.68
Line Profile Sample 18 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2566.5	9	1.52	17	0.722
Line Profile Sample 19 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2523.65	9	1.61	18	0.765
Line Profile Sample 20 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2484.91	9	1.7	19	0.807
Line Profile Sample 21 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2435.49	9	1.79	20	0.85
Line Profile Sample 22 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2406.65	9	1.88	21	0.892
Line Profile Sample 23 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2360.71	9	1.97	22	0.935
Line Profile Sample 24 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2276.07	9	2.06	23	0.977
Line Profile Sample 25 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 36	2254	9	2.1	23.54	1
