
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	537	13	0	0	0
Line Profile Sample 2 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	498.8	13	0.0894	1	0.0329
Line Profile Sample 3 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	509.69	13	0.179	2	0.0658
Line Profile Sample 4 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	492.53	13	0.268	3	0.0986
Line Profile Sample 5 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	511.03	13	0.357	4	0.132
Line Profile Sample 6 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	513.38	13	0.447	5	0.164
Line Profile Sample 7 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	508.06	13	0.536	6	0.197
Line Profile Sample 8 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	485.32	13	0.626	7	0.23
Line Profile Sample 9 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	513.64	13	0.715	8	0.263
Line Profile Sample 10 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	519.59	13	0.804	9	0.296
Line Profile Sample 11 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	549.67	13	0.894	10	0.329
Line Profile Sample 12 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	560.98	13	0.983	11	0.362
Line Profile Sample 13 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	550.14	13	1.07	12	0.395
Line Profile Sample 14 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	530.31	13	1.16	13	0.427
Line Profile Sample 15 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	531.42	13	1.25	14	0.46
Line Profile Sample 16 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	524.4	13	1.34	15	0.493
Line Profile Sample 17 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	523.81	13	1.43	16	0.526
Line Profile Sample 18 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	602.82	13	1.52	17	0.559
Line Profile Sample 19 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	617.62	13	1.61	18	0.592
Line Profile Sample 20 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	588.81	13	1.7	19	0.625
Line Profile Sample 21 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	571.33	13	1.79	20	0.658
Line Profile Sample 22 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	539.55	13	1.88	21	0.69
Line Profile Sample 23 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	541.76	13	1.97	22	0.723
Line Profile Sample 24 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	591.02	13	2.06	23	0.756
Line Profile Sample 25 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	625.93	13	2.14	24	0.789
Line Profile Sample 26 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	629.56	13	2.23	25	0.822
Line Profile Sample 27 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	594.81	13	2.32	26	0.855
Line Profile Sample 28 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	584.32	13	2.41	27	0.888
Line Profile Sample 29 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	554.93	13	2.5	28	0.921
Line Profile Sample 30 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	518.51	13	2.59	29	0.954
Line Profile Sample 31 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	526.96	13	2.68	30	0.986
Line Profile Sample 32 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 8	522	13	2.72	30.41	1
