
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	558	12	0	0	0
Line Profile Sample 2 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	550.09	12	0.0894	1	0.0468
Line Profile Sample 3 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	575.13	12	0.179	2	0.0936
Line Profile Sample 4 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	597.05	12	0.268	3	0.14
Line Profile Sample 5 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	590.03	12	0.357	4	0.187
Line Profile Sample 6 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	629.02	12	0.447	5	0.234
Line Profile Sample 7 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	636.4	12	0.536	6	0.281
Line Profile Sample 8 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	621.63	12	0.626	7	0.327
Line Profile Sample 9 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	630.35	12	0.715	8	0.374
Line Profile Sample 10 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	639.85	12	0.804	9	0.421
Line Profile Sample 11 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	648.61	12	0.894	10	0.468
Line Profile Sample 12 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	636.43	12	0.983	11	0.515
Line Profile Sample 13 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	648.57	12	1.07	12	0.561
Line Profile Sample 14 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	650.7	12	1.16	13	0.608
Line Profile Sample 15 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	644.49	12	1.25	14	0.655
Line Profile Sample 16 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	630.4	12	1.34	15	0.702
Line Profile Sample 17 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	636.38	12	1.43	16	0.748
Line Profile Sample 18 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	635.26	12	1.52	17	0.795
Line Profile Sample 19 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	619.83	12	1.61	18	0.842
Line Profile Sample 20 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	608.97	12	1.7	19	0.889
Line Profile Sample 21 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	605.71	12	1.79	20	0.936
Line Profile Sample 22 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	589.2	12	1.88	21	0.982
Line Profile Sample 23 for Lines 12	Lines 12 Profile Sample	Line Profile Sample	 17	580	12	1.91	21.38	1
