
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1432	23	0	0	0
Line Profile Sample 2 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1512.18	23	0.0894	1	0.034
Line Profile Sample 3 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1561.67	23	0.179	2	0.068
Line Profile Sample 4 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1650.12	23	0.268	3	0.102
Line Profile Sample 5 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1736.22	23	0.357	4	0.136
Line Profile Sample 6 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1789.53	23	0.447	5	0.17
Line Profile Sample 7 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1824.04	23	0.536	6	0.204
Line Profile Sample 8 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1842.65	23	0.626	7	0.238
Line Profile Sample 9 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1841.65	23	0.715	8	0.272
Line Profile Sample 10 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1860.95	23	0.804	9	0.306
Line Profile Sample 11 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1861.98	23	0.894	10	0.34
Line Profile Sample 12 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1814.54	23	0.983	11	0.374
Line Profile Sample 13 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1861.94	23	1.07	12	0.408
Line Profile Sample 14 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1900.25	23	1.16	13	0.442
Line Profile Sample 15 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1863.18	23	1.25	14	0.476
Line Profile Sample 16 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1830.88	23	1.34	15	0.51
Line Profile Sample 17 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1851.68	23	1.43	16	0.544
Line Profile Sample 18 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1827.67	23	1.52	17	0.578
Line Profile Sample 19 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1879.57	23	1.61	18	0.612
Line Profile Sample 20 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1943.14	23	1.7	19	0.646
Line Profile Sample 21 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1901.72	23	1.79	20	0.68
Line Profile Sample 22 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1920.19	23	1.88	21	0.714
Line Profile Sample 23 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1878.98	23	1.97	22	0.748
Line Profile Sample 24 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1865.29	23	2.06	23	0.782
Line Profile Sample 25 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1863.45	23	2.14	24	0.816
Line Profile Sample 26 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1912.79	23	2.23	25	0.85
Line Profile Sample 27 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1959.47	23	2.32	26	0.884
Line Profile Sample 28 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	2038.68	23	2.41	27	0.918
Line Profile Sample 29 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	2108.59	23	2.5	28	0.952
Line Profile Sample 30 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	2013.37	23	2.59	29	0.986
Line Profile Sample 31 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	1941	23	2.63	29.41	1
