
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	546	22	0	0	0
Line Profile Sample 2 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	609.02	22	0.0894	1	0.0354
Line Profile Sample 3 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	620.06	22	0.179	2	0.0707
Line Profile Sample 4 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	639.01	22	0.268	3	0.106
Line Profile Sample 5 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	691.68	22	0.357	4	0.141
Line Profile Sample 6 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	695.64	22	0.447	5	0.177
Line Profile Sample 7 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	682.96	22	0.536	6	0.212
Line Profile Sample 8 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	696.45	22	0.626	7	0.247
Line Profile Sample 9 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	719.18	22	0.715	8	0.283
Line Profile Sample 10 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	726.63	22	0.804	9	0.318
Line Profile Sample 11 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	723.04	22	0.894	10	0.354
Line Profile Sample 12 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	746.04	22	0.983	11	0.389
Line Profile Sample 13 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	751.31	22	1.07	12	0.424
Line Profile Sample 14 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	746.41	22	1.16	13	0.46
Line Profile Sample 15 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	755.45	22	1.25	14	0.495
Line Profile Sample 16 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	746.39	22	1.34	15	0.53
Line Profile Sample 17 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	756.27	22	1.43	16	0.566
Line Profile Sample 18 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	725.38	22	1.52	17	0.601
Line Profile Sample 19 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	744.99	22	1.61	18	0.636
Line Profile Sample 20 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	773.95	22	1.7	19	0.672
Line Profile Sample 21 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	799.09	22	1.79	20	0.707
Line Profile Sample 22 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	743.35	22	1.88	21	0.742
Line Profile Sample 23 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	782.62	22	1.97	22	0.778
Line Profile Sample 24 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	766.66	22	2.06	23	0.813
Line Profile Sample 25 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	736.63	22	2.14	24	0.849
Line Profile Sample 26 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	753.73	22	2.23	25	0.884
Line Profile Sample 27 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	721.27	22	2.32	26	0.919
Line Profile Sample 28 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	719.46	22	2.41	27	0.955
Line Profile Sample 29 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	701.85	22	2.5	28	0.99
Line Profile Sample 30 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 8	695	22	2.53	28.28	1
