
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1350	1	0	0	0
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1297.45	1	0.0894	1	0.0325
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1279.31	1	0.179	2	0.0649
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1328.74	1	0.268	3	0.0974
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1307.54	1	0.357	4	0.13
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1303.7	1	0.447	5	0.162
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1294.97	1	0.536	6	0.195
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1275.42	1	0.626	7	0.227
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1302.23	1	0.715	8	0.26
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1349.31	1	0.804	9	0.292
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1305.81	1	0.894	10	0.325
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1350.75	1	0.983	11	0.357
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1400.55	1	1.07	12	0.39
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1473.68	1	1.16	13	0.422
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1483.3	1	1.25	14	0.454
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1465.26	1	1.34	15	0.487
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1480.87	1	1.43	16	0.519
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1404.16	1	1.52	17	0.552
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1424.75	1	1.61	18	0.584
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1385.25	1	1.7	19	0.617
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1349	1	1.79	20	0.649
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1334.31	1	1.88	21	0.682
Line Profile Sample 23 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1309.23	1	1.97	22	0.714
Line Profile Sample 24 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1310.92	1	2.06	23	0.747
Line Profile Sample 25 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1293.51	1	2.14	24	0.779
Line Profile Sample 26 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1282.34	1	2.23	25	0.812
Line Profile Sample 27 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1272.73	1	2.32	26	0.844
Line Profile Sample 28 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1280.55	1	2.41	27	0.876
Line Profile Sample 29 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1326.27	1	2.5	28	0.909
Line Profile Sample 30 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1283.96	1	2.59	29	0.941
Line Profile Sample 31 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1316.99	1	2.68	30	0.974
Line Profile Sample 32 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1407	1	2.75	30.81	1
