
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	556	10	0	0	0
Line Profile Sample 2 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	678.67	10	0.0894	1	0.0413
Line Profile Sample 3 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	692.41	10	0.179	2	0.0827
Line Profile Sample 4 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	734.5	10	0.268	3	0.124
Line Profile Sample 5 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	749.45	10	0.357	4	0.165
Line Profile Sample 6 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	778.08	10	0.447	5	0.207
Line Profile Sample 7 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	791.28	10	0.536	6	0.248
Line Profile Sample 8 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	802.77	10	0.626	7	0.289
Line Profile Sample 9 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	848.14	10	0.715	8	0.331
Line Profile Sample 10 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	827.53	10	0.804	9	0.372
Line Profile Sample 11 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	848.25	10	0.894	10	0.413
Line Profile Sample 12 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	868.41	10	0.983	11	0.455
Line Profile Sample 13 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	904.97	10	1.07	12	0.496
Line Profile Sample 14 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	895.25	10	1.16	13	0.537
Line Profile Sample 15 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	840.55	10	1.25	14	0.579
Line Profile Sample 16 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	860.92	10	1.34	15	0.62
Line Profile Sample 17 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	836.91	10	1.43	16	0.662
Line Profile Sample 18 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	860.77	10	1.52	17	0.703
Line Profile Sample 19 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	871.68	10	1.61	18	0.744
Line Profile Sample 20 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	875.94	10	1.7	19	0.786
Line Profile Sample 21 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	875.09	10	1.79	20	0.827
Line Profile Sample 22 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	858.16	10	1.88	21	0.868
Line Profile Sample 23 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	902.98	10	1.97	22	0.91
Line Profile Sample 24 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	965.84	10	2.06	23	0.951
Line Profile Sample 25 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	1045.93	10	2.14	24	0.992
Line Profile Sample 26 for Lines 10	Lines 10 Profile Sample	Line Profile Sample	 8	1057	10	2.16	24.19	1
