
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1756	1	0	0	0
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1835.19	1	0.0894	1	0.0485
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1850.23	1	0.179	2	0.097
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1905.21	1	0.268	3	0.146
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1903.78	1	0.357	4	0.194
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1924.39	1	0.447	5	0.243
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1957.38	1	0.536	6	0.291
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1975.45	1	0.626	7	0.34
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1956.7	1	0.715	8	0.388
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1983.09	1	0.804	9	0.437
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	2008.96	1	0.894	10	0.485
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	2003.54	1	0.983	11	0.534
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	2018.59	1	1.07	12	0.582
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	2029.97	1	1.16	13	0.631
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	2101.85	1	1.25	14	0.679
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	2055.28	1	1.34	15	0.728
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1997.14	1	1.43	16	0.776
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1973.93	1	1.52	17	0.825
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	2013	1	1.61	18	0.873
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	2018.59	1	1.7	19	0.922
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1919.78	1	1.79	20	0.97
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 18	1843	1	1.84	20.62	1
