
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	538	13	0	0	0
Line Profile Sample 2 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	543.35	13	0.0894	1	0.0429
Line Profile Sample 3 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	579.84	13	0.179	2	0.0857
Line Profile Sample 4 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	584.78	13	0.268	3	0.129
Line Profile Sample 5 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	600.71	13	0.357	4	0.171
Line Profile Sample 6 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	603.95	13	0.447	5	0.214
Line Profile Sample 7 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	616.58	13	0.536	6	0.257
Line Profile Sample 8 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	640.04	13	0.626	7	0.3
Line Profile Sample 9 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	645.23	13	0.715	8	0.343
Line Profile Sample 10 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	648.99	13	0.804	9	0.386
Line Profile Sample 11 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	646.66	13	0.894	10	0.429
Line Profile Sample 12 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	647.17	13	0.983	11	0.472
Line Profile Sample 13 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	636.55	13	1.07	12	0.514
Line Profile Sample 14 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	628.51	13	1.16	13	0.557
Line Profile Sample 15 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	646.08	13	1.25	14	0.6
Line Profile Sample 16 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	651.74	13	1.34	15	0.643
Line Profile Sample 17 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	653.81	13	1.43	16	0.686
Line Profile Sample 18 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	641.69	13	1.52	17	0.729
Line Profile Sample 19 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	632.96	13	1.61	18	0.772
Line Profile Sample 20 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	636.01	13	1.7	19	0.815
Line Profile Sample 21 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	628.92	13	1.79	20	0.857
Line Profile Sample 22 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	630.62	13	1.88	21	0.9
Line Profile Sample 23 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	627.16	13	1.97	22	0.943
Line Profile Sample 24 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	614.95	13	2.06	23	0.986
Line Profile Sample 25 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 17	617	13	2.08	23.32	1
