
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1109	25	0	0	0
Line Profile Sample 2 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1196.08	25	0.0894	1	0.0429
Line Profile Sample 3 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1295.67	25	0.179	2	0.0857
Line Profile Sample 4 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1406.92	25	0.268	3	0.129
Line Profile Sample 5 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1468.83	25	0.357	4	0.171
Line Profile Sample 6 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1526.39	25	0.447	5	0.214
Line Profile Sample 7 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1536.28	25	0.536	6	0.257
Line Profile Sample 8 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1582.77	25	0.626	7	0.3
Line Profile Sample 9 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1637.12	25	0.715	8	0.343
Line Profile Sample 10 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1653.22	25	0.804	9	0.386
Line Profile Sample 11 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1666.46	25	0.894	10	0.429
Line Profile Sample 12 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1667.37	25	0.983	11	0.472
Line Profile Sample 13 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1654.42	25	1.07	12	0.514
Line Profile Sample 14 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1658.79	25	1.16	13	0.557
Line Profile Sample 15 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1620.63	25	1.25	14	0.6
Line Profile Sample 16 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1649.14	25	1.34	15	0.643
Line Profile Sample 17 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1693.08	25	1.43	16	0.686
Line Profile Sample 18 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1695.15	25	1.52	17	0.729
Line Profile Sample 19 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1694.77	25	1.61	18	0.772
Line Profile Sample 20 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1659.51	25	1.7	19	0.815
Line Profile Sample 21 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1632.21	25	1.79	20	0.857
Line Profile Sample 22 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1656.71	25	1.88	21	0.9
Line Profile Sample 23 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1653.56	25	1.97	22	0.943
Line Profile Sample 24 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1632.95	25	2.06	23	0.986
Line Profile Sample 25 for Lines 25	Lines 25 Profile Sample	Line Profile Sample	 17	1633	25	2.08	23.32	1
