
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	547	24	0	0	0
Line Profile Sample 2 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	567.12	24	0.0894	1	0.0504
Line Profile Sample 3 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	586.87	24	0.179	2	0.101
Line Profile Sample 4 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	597.82	24	0.268	3	0.151
Line Profile Sample 5 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	625.9	24	0.357	4	0.202
Line Profile Sample 6 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	640.2	24	0.447	5	0.252
Line Profile Sample 7 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	648.72	24	0.536	6	0.302
Line Profile Sample 8 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	649.19	24	0.626	7	0.353
Line Profile Sample 9 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	663.91	24	0.715	8	0.403
Line Profile Sample 10 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	654.59	24	0.804	9	0.453
Line Profile Sample 11 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	650.28	24	0.894	10	0.504
Line Profile Sample 12 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	658.04	24	0.983	11	0.554
Line Profile Sample 13 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	657	24	1.07	12	0.605
Line Profile Sample 14 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	657.52	24	1.16	13	0.655
Line Profile Sample 15 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	651.45	24	1.25	14	0.705
Line Profile Sample 16 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	670.75	24	1.34	15	0.756
Line Profile Sample 17 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	660.93	24	1.43	16	0.806
Line Profile Sample 18 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	645.22	24	1.52	17	0.856
Line Profile Sample 19 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	638.46	24	1.61	18	0.907
Line Profile Sample 20 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	630.51	24	1.7	19	0.957
Line Profile Sample 21 for Lines 24	Lines 24 Profile Sample	Line Profile Sample	 17	622	24	1.77	19.85	1
