
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1596	1	0	0	0
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1633.46	1	0.0894	1	0.0352
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1711.67	1	0.179	2	0.0704
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1667.74	1	0.268	3	0.106
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1639.73	1	0.357	4	0.141
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1723.77	1	0.447	5	0.176
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1655.57	1	0.536	6	0.211
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1621.6	1	0.626	7	0.246
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1621.33	1	0.715	8	0.281
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1732.94	1	0.804	9	0.317
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1660.33	1	0.894	10	0.352
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1658.49	1	0.983	11	0.387
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1692.06	1	1.07	12	0.422
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1658.65	1	1.16	13	0.457
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1726.9	1	1.25	14	0.493
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1728.38	1	1.34	15	0.528
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1675.84	1	1.43	16	0.563
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1647.8	1	1.52	17	0.598
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1712.31	1	1.61	18	0.633
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1708.65	1	1.7	19	0.668
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1692.64	1	1.79	20	0.704
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1688.59	1	1.88	21	0.739
Line Profile Sample 23 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1753.8	1	1.97	22	0.774
Line Profile Sample 24 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1681.42	1	2.06	23	0.809
Line Profile Sample 25 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1664.2	1	2.14	24	0.844
Line Profile Sample 26 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1696.66	1	2.23	25	0.879
Line Profile Sample 27 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1680.97	1	2.32	26	0.915
Line Profile Sample 28 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1721.81	1	2.41	27	0.95
Line Profile Sample 29 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1679.81	1	2.5	28	0.985
Line Profile Sample 30 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1720	1	2.54	28.43	1
