
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1357	5	0	0	0
Line Profile Sample 2 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1396.63	5	0.0894	1	0.0384
Line Profile Sample 3 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1475.81	5	0.179	2	0.0769
Line Profile Sample 4 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1394.98	5	0.268	3	0.115
Line Profile Sample 5 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1387.56	5	0.357	4	0.154
Line Profile Sample 6 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1371.23	5	0.447	5	0.192
Line Profile Sample 7 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1370.7	5	0.536	6	0.231
Line Profile Sample 8 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1445.26	5	0.626	7	0.269
Line Profile Sample 9 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1433.38	5	0.715	8	0.307
Line Profile Sample 10 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1445.41	5	0.804	9	0.346
Line Profile Sample 11 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1417.28	5	0.894	10	0.384
Line Profile Sample 12 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1376.77	5	0.983	11	0.423
Line Profile Sample 13 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1420.93	5	1.07	12	0.461
Line Profile Sample 14 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1449.21	5	1.16	13	0.5
Line Profile Sample 15 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1453.14	5	1.25	14	0.538
Line Profile Sample 16 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1355.87	5	1.34	15	0.576
Line Profile Sample 17 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1402.94	5	1.43	16	0.615
Line Profile Sample 18 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1482.94	5	1.52	17	0.653
Line Profile Sample 19 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1403.01	5	1.61	18	0.692
Line Profile Sample 20 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1381.09	5	1.7	19	0.73
Line Profile Sample 21 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1376.9	5	1.79	20	0.769
Line Profile Sample 22 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1370.64	5	1.88	21	0.807
Line Profile Sample 23 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1403.82	5	1.97	22	0.846
Line Profile Sample 24 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1445.37	5	2.06	23	0.884
Line Profile Sample 25 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1368.6	5	2.14	24	0.922
Line Profile Sample 26 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1432.48	5	2.23	25	0.961
Line Profile Sample 27 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1445.72	5	2.32	26	0.999
Line Profile Sample 28 for Lines 5	Lines 5 Profile Sample	Line Profile Sample	 18	1446	5	2.33	26.02	1
