
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	560	20	0	0	0
Line Profile Sample 2 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	555.61	20	0.0894	1	0.0419
Line Profile Sample 3 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	568.22	20	0.179	2	0.0838
Line Profile Sample 4 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	588.11	20	0.268	3	0.126
Line Profile Sample 5 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	603.21	20	0.357	4	0.168
Line Profile Sample 6 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	599.04	20	0.447	5	0.21
Line Profile Sample 7 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	604.42	20	0.536	6	0.252
Line Profile Sample 8 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	619.75	20	0.626	7	0.293
Line Profile Sample 9 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	623.34	20	0.715	8	0.335
Line Profile Sample 10 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	626.96	20	0.804	9	0.377
Line Profile Sample 11 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	625.5	20	0.894	10	0.419
Line Profile Sample 12 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	625.25	20	0.983	11	0.461
Line Profile Sample 13 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	628.68	20	1.07	12	0.503
Line Profile Sample 14 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	634.63	20	1.16	13	0.545
Line Profile Sample 15 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	621.3	20	1.25	14	0.587
Line Profile Sample 16 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	628.38	20	1.34	15	0.629
Line Profile Sample 17 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	632.74	20	1.43	16	0.671
Line Profile Sample 18 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	623.69	20	1.52	17	0.713
Line Profile Sample 19 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	622.98	20	1.61	18	0.755
Line Profile Sample 20 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	616.74	20	1.7	19	0.797
Line Profile Sample 21 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	617.36	20	1.79	20	0.838
Line Profile Sample 22 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	615.16	20	1.88	21	0.88
Line Profile Sample 23 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	603.85	20	1.97	22	0.922
Line Profile Sample 24 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	591.56	20	2.06	23	0.964
Line Profile Sample 25 for Lines 20	Lines 20 Profile Sample	Line Profile Sample	 17	577	20	2.13	23.85	1
