
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	455	2	0	0	0
Line Profile Sample 2 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	533.25	2	0.0894	1	0.0485
Line Profile Sample 3 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	618.8	2	0.179	2	0.097
Line Profile Sample 4 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	685.22	2	0.268	3	0.146
Line Profile Sample 5 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	732.97	2	0.357	4	0.194
Line Profile Sample 6 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	781.55	2	0.447	5	0.243
Line Profile Sample 7 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	803.1	2	0.536	6	0.291
Line Profile Sample 8 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	799.37	2	0.626	7	0.34
Line Profile Sample 9 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	812.78	2	0.715	8	0.388
Line Profile Sample 10 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	818.23	2	0.804	9	0.437
Line Profile Sample 11 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	842.93	2	0.894	10	0.485
Line Profile Sample 12 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	868.46	2	0.983	11	0.534
Line Profile Sample 13 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	876.33	2	1.07	12	0.582
Line Profile Sample 14 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	880.07	2	1.16	13	0.631
Line Profile Sample 15 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	850.44	2	1.25	14	0.679
Line Profile Sample 16 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	839.75	2	1.34	15	0.728
Line Profile Sample 17 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	835.41	2	1.43	16	0.776
Line Profile Sample 18 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	814.07	2	1.52	17	0.825
Line Profile Sample 19 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	804.2	2	1.61	18	0.873
Line Profile Sample 20 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	741.53	2	1.7	19	0.922
Line Profile Sample 21 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	631.65	2	1.79	20	0.97
Line Profile Sample 22 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	541	2	1.84	20.62	1
Line Profile Sample 1 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	455	2	0	0	0
Line Profile Sample 2 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	533.25	2	0.0894	1	0.0485
Line Profile Sample 3 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	618.8	2	0.179	2	0.097
Line Profile Sample 4 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	685.22	2	0.268	3	0.146
Line Profile Sample 5 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	732.97	2	0.357	4	0.194
Line Profile Sample 6 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	781.55	2	0.447	5	0.243
Line Profile Sample 7 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	803.1	2	0.536	6	0.291
Line Profile Sample 8 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	799.37	2	0.626	7	0.34
Line Profile Sample 9 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	812.78	2	0.715	8	0.388
Line Profile Sample 10 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	818.23	2	0.804	9	0.437
Line Profile Sample 11 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	842.93	2	0.894	10	0.485
Line Profile Sample 12 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	868.46	2	0.983	11	0.534
Line Profile Sample 13 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	876.33	2	1.07	12	0.582
Line Profile Sample 14 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	880.07	2	1.16	13	0.631
Line Profile Sample 15 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	850.44	2	1.25	14	0.679
Line Profile Sample 16 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	839.75	2	1.34	15	0.728
Line Profile Sample 17 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	835.41	2	1.43	16	0.776
Line Profile Sample 18 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	814.07	2	1.52	17	0.825
Line Profile Sample 19 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	804.2	2	1.61	18	0.873
Line Profile Sample 20 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	741.53	2	1.7	19	0.922
Line Profile Sample 21 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	631.65	2	1.79	20	0.97
Line Profile Sample 22 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 12	541	2	1.84	20.62	1
