
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	895	7	0	0	0
Line Profile Sample 2 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	834.76	7	0.0894	1	0.0411
Line Profile Sample 3 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	814.3	7	0.179	2	0.0821
Line Profile Sample 4 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	813.9	7	0.268	3	0.123
Line Profile Sample 5 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	837.55	7	0.357	4	0.164
Line Profile Sample 6 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	827.44	7	0.447	5	0.205
Line Profile Sample 7 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	867.3	7	0.536	6	0.246
Line Profile Sample 8 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	844.15	7	0.626	7	0.287
Line Profile Sample 9 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	819.34	7	0.715	8	0.329
Line Profile Sample 10 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	839.46	7	0.804	9	0.37
Line Profile Sample 11 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	848.78	7	0.894	10	0.411
Line Profile Sample 12 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	846.73	7	0.983	11	0.452
Line Profile Sample 13 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	832.43	7	1.07	12	0.493
Line Profile Sample 14 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	854.87	7	1.16	13	0.534
Line Profile Sample 15 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	866.99	7	1.25	14	0.575
Line Profile Sample 16 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	840.25	7	1.34	15	0.616
Line Profile Sample 17 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	841.65	7	1.43	16	0.657
Line Profile Sample 18 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	819.61	7	1.52	17	0.698
Line Profile Sample 19 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	809.95	7	1.61	18	0.739
Line Profile Sample 20 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	797.37	7	1.7	19	0.78
Line Profile Sample 21 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	821.28	7	1.79	20	0.821
Line Profile Sample 22 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	788.53	7	1.88	21	0.862
Line Profile Sample 23 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	803.51	7	1.97	22	0.903
Line Profile Sample 24 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	802.02	7	2.06	23	0.944
Line Profile Sample 25 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	806.41	7	2.14	24	0.986
Line Profile Sample 26 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 20	809	7	2.18	24.35	1
