
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	526	7	0	0	0
Line Profile Sample 2 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	524.45	7	0.0894	1	0.0428
Line Profile Sample 3 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	539.13	7	0.179	2	0.0857
Line Profile Sample 4 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	542.77	7	0.268	3	0.129
Line Profile Sample 5 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	544.12	7	0.357	4	0.171
Line Profile Sample 6 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	566.35	7	0.447	5	0.214
Line Profile Sample 7 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	569.61	7	0.536	6	0.257
Line Profile Sample 8 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	563.15	7	0.626	7	0.3
Line Profile Sample 9 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	575.43	7	0.715	8	0.343
Line Profile Sample 10 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	565.74	7	0.804	9	0.386
Line Profile Sample 11 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	565.11	7	0.894	10	0.428
Line Profile Sample 12 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	572.04	7	0.983	11	0.471
Line Profile Sample 13 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	565.76	7	1.07	12	0.514
Line Profile Sample 14 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	572.4	7	1.16	13	0.557
Line Profile Sample 15 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	574.79	7	1.25	14	0.6
Line Profile Sample 16 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	576.36	7	1.34	15	0.643
Line Profile Sample 17 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	578.18	7	1.43	16	0.685
Line Profile Sample 18 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	581.48	7	1.52	17	0.728
Line Profile Sample 19 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	565.34	7	1.61	18	0.771
Line Profile Sample 20 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	567.58	7	1.7	19	0.814
Line Profile Sample 21 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	567.73	7	1.79	20	0.857
Line Profile Sample 22 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	566.47	7	1.88	21	0.9
Line Profile Sample 23 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	557.06	7	1.97	22	0.942
Line Profile Sample 24 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	556.23	7	2.06	23	0.985
Line Profile Sample 25 for Lines 7	Lines 7 Profile Sample	Line Profile Sample	 17	558	7	2.09	23.35	1
