
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	533	16	0	0	0
Line Profile Sample 2 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	532	16	0.0894	1	0.0334
Line Profile Sample 3 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	547.16	16	0.179	2	0.0667
Line Profile Sample 4 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	556.02	16	0.268	3	0.1
Line Profile Sample 5 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	568.65	16	0.357	4	0.133
Line Profile Sample 6 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	583.18	16	0.447	5	0.167
Line Profile Sample 7 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	595.69	16	0.536	6	0.2
Line Profile Sample 8 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	598.89	16	0.626	7	0.234
Line Profile Sample 9 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	591.41	16	0.715	8	0.267
Line Profile Sample 10 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	604.07	16	0.804	9	0.3
Line Profile Sample 11 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	604.28	16	0.894	10	0.334
Line Profile Sample 12 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	598.01	16	0.983	11	0.367
Line Profile Sample 13 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	588.9	16	1.07	12	0.4
Line Profile Sample 14 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	607.22	16	1.16	13	0.434
Line Profile Sample 15 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	614.25	16	1.25	14	0.467
Line Profile Sample 16 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	605.28	16	1.34	15	0.501
Line Profile Sample 17 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	605.2	16	1.43	16	0.534
Line Profile Sample 18 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	602.55	16	1.52	17	0.567
Line Profile Sample 19 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	589.61	16	1.61	18	0.601
Line Profile Sample 20 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	597.43	16	1.7	19	0.634
Line Profile Sample 21 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	595.5	16	1.79	20	0.667
Line Profile Sample 22 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	585.47	16	1.88	21	0.701
Line Profile Sample 23 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	597.63	16	1.97	22	0.734
Line Profile Sample 24 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	605.07	16	2.06	23	0.768
Line Profile Sample 25 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	599.04	16	2.14	24	0.801
Line Profile Sample 26 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	598.53	16	2.23	25	0.834
Line Profile Sample 27 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	598.1	16	2.32	26	0.868
Line Profile Sample 28 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	602.5	16	2.41	27	0.901
Line Profile Sample 29 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	601.18	16	2.5	28	0.934
Line Profile Sample 30 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	603.48	16	2.59	29	0.968
Line Profile Sample 31 for Lines 16	Lines 16 Profile Sample	Line Profile Sample	 17	592	16	2.68	29.97	1
