
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	543	23	0	0	0
Line Profile Sample 2 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	533.04	23	0.0894	1	0.0424
Line Profile Sample 3 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	532.68	23	0.179	2	0.0847
Line Profile Sample 4 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	550.63	23	0.268	3	0.127
Line Profile Sample 5 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	564.99	23	0.357	4	0.169
Line Profile Sample 6 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	574.11	23	0.447	5	0.212
Line Profile Sample 7 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	585.94	23	0.536	6	0.254
Line Profile Sample 8 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	599.52	23	0.626	7	0.297
Line Profile Sample 9 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	600.96	23	0.715	8	0.339
Line Profile Sample 10 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	611.15	23	0.804	9	0.381
Line Profile Sample 11 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	610.05	23	0.894	10	0.424
Line Profile Sample 12 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	610.76	23	0.983	11	0.466
Line Profile Sample 13 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	615.6	23	1.07	12	0.508
Line Profile Sample 14 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	616.45	23	1.16	13	0.551
Line Profile Sample 15 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	619.2	23	1.25	14	0.593
Line Profile Sample 16 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	616.26	23	1.34	15	0.636
Line Profile Sample 17 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	604.72	23	1.43	16	0.678
Line Profile Sample 18 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	597.88	23	1.52	17	0.72
Line Profile Sample 19 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	615.14	23	1.61	18	0.763
Line Profile Sample 20 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	613.4	23	1.7	19	0.805
Line Profile Sample 21 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	602.06	23	1.79	20	0.847
Line Profile Sample 22 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	590.94	23	1.88	21	0.89
Line Profile Sample 23 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	600.59	23	1.97	22	0.932
Line Profile Sample 24 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	576.83	23	2.06	23	0.975
Line Profile Sample 25 for Lines 23	Lines 23 Profile Sample	Line Profile Sample	 17	568	23	2.11	23.6	1
