av_intensity,stdev_intensity,av_distance,stdev_distance
0.3112516188497012,0.36585788225547183,0.01578235294117647,0.0176163005230283
0.3065761166677451,0.3208991143539326,0.07418571428571429,0.015757140366433005
0.36285305403142837,0.2629395086039425,0.1188,0.009772978620211504
0.37755565100545785,0.23357776812413983,0.169625,0.017110912697262334
0.3555159187055561,0.24930058333364907,0.22578571428571428,0.015860830182116387
0.39436593217471066,0.24492904482440836,0.27345454545454545,0.012572697692727963
0.42085548055401867,0.30960836659383295,0.32057142857142856,0.01472681638641296
0.3812878923778347,0.22769611698774303,0.3764,0.01590956585561926
0.449683653357182,0.2086388546359477,0.4226,0.009276014469827254
0.39356267047109617,0.20053086706046658,0.4730625,0.016376685663873902
0.27019789059623794,0.22242845708073453,0.5265833333333334,0.013062495469043738
0.3625082384493488,0.2995268258352391,0.5728461538461538,0.014123539180189867
0.30009620460307135,0.2547518155476492,0.6247857142857143,0.014104983142512075
0.40821610480247483,0.20220454028583543,0.67475,0.012490905782717538
0.41622268871934953,0.23361532051937034,0.7233571428571428,0.015524705585500936
0.484055354312824,0.319412604868123,0.7779333333333334,0.01542477907536474
0.5402281894401214,0.3335262496810731,0.8286363636363636,0.00973932982573984
0.5366216574999607,0.2526781793015551,0.8736923076923077,0.013523957848848694
0.6561041748858938,0.305420353686351,0.9271333333333334,0.016775265238127314
0.6128084612917454,0.3063614819607999,0.9870476190476191,0.015519266060211078
