
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	925	1	0	0	0
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	952.39	1	0.0894	1	0.0452
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	954.43	1	0.179	2	0.0904
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	951.3	1	0.268	3	0.136
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	938.45	1	0.357	4	0.181
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	949.17	1	0.447	5	0.226
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	976.14	1	0.536	6	0.271
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	952.91	1	0.626	7	0.316
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	964.6	1	0.715	8	0.361
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	967.82	1	0.804	9	0.407
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	969.52	1	0.894	10	0.452
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	973.59	1	0.983	11	0.497
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	975.99	1	1.07	12	0.542
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	984.03	1	1.16	13	0.587
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	975.16	1	1.25	14	0.632
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	974.29	1	1.34	15	0.678
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	964.71	1	1.43	16	0.723
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	997.51	1	1.52	17	0.768
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	989.28	1	1.61	18	0.813
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	937.76	1	1.7	19	0.858
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	945.64	1	1.79	20	0.904
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	992.19	1	1.88	21	0.949
Line Profile Sample 23 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	988.94	1	1.97	22	0.994
Line Profile Sample 24 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 7	988	1	1.98	22.14	1
