
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	837	6	0	0	0
Line Profile Sample 2 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	839.32	6	0.0894	1	0.0413
Line Profile Sample 3 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	854.93	6	0.179	2	0.0826
Line Profile Sample 4 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	867.04	6	0.268	3	0.124
Line Profile Sample 5 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	844.75	6	0.357	4	0.165
Line Profile Sample 6 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	823.77	6	0.447	5	0.207
Line Profile Sample 7 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	795.6	6	0.536	6	0.248
Line Profile Sample 8 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	766.07	6	0.626	7	0.289
Line Profile Sample 9 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	733.58	6	0.715	8	0.33
Line Profile Sample 10 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	734.72	6	0.804	9	0.372
Line Profile Sample 11 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	745.86	6	0.894	10	0.413
Line Profile Sample 12 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	747.09	6	0.983	11	0.454
Line Profile Sample 13 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	736.35	6	1.07	12	0.496
Line Profile Sample 14 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	737.56	6	1.16	13	0.537
Line Profile Sample 15 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	737.37	6	1.25	14	0.578
Line Profile Sample 16 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	761.72	6	1.34	15	0.62
Line Profile Sample 17 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	755.34	6	1.43	16	0.661
Line Profile Sample 18 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	763.23	6	1.52	17	0.702
Line Profile Sample 19 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	771.57	6	1.61	18	0.744
Line Profile Sample 20 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	802.03	6	1.7	19	0.785
Line Profile Sample 21 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	807.27	6	1.79	20	0.826
Line Profile Sample 22 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	829.8	6	1.88	21	0.868
Line Profile Sample 23 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	832.02	6	1.97	22	0.909
Line Profile Sample 24 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	805.68	6	2.06	23	0.95
Line Profile Sample 25 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	755.87	6	2.14	24	0.991
Line Profile Sample 26 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 13	744	6	2.16	24.21	1
