
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	736	6	0	0	0
Line Profile Sample 2 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	967.81	6	0.0894	1	0.0332
Line Profile Sample 3 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1138.1	6	0.179	2	0.0665
Line Profile Sample 4 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1302.32	6	0.268	3	0.0997
Line Profile Sample 5 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1365.73	6	0.357	4	0.133
Line Profile Sample 6 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1415.8	6	0.447	5	0.166
Line Profile Sample 7 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1413.15	6	0.536	6	0.199
Line Profile Sample 8 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1460.03	6	0.626	7	0.233
Line Profile Sample 9 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1483.76	6	0.715	8	0.266
Line Profile Sample 10 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1514.74	6	0.804	9	0.299
Line Profile Sample 11 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1568.24	6	0.894	10	0.332
Line Profile Sample 12 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1549.36	6	0.983	11	0.366
Line Profile Sample 13 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1594.92	6	1.07	12	0.399
Line Profile Sample 14 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1662.46	6	1.16	13	0.432
Line Profile Sample 15 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1701.51	6	1.25	14	0.465
Line Profile Sample 16 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1707.84	6	1.34	15	0.499
Line Profile Sample 17 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1719.53	6	1.43	16	0.532
Line Profile Sample 18 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1754.93	6	1.52	17	0.565
Line Profile Sample 19 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1718.85	6	1.61	18	0.598
Line Profile Sample 20 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1654.48	6	1.7	19	0.632
Line Profile Sample 21 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1688.38	6	1.79	20	0.665
Line Profile Sample 22 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1700.3	6	1.88	21	0.698
Line Profile Sample 23 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1681.52	6	1.97	22	0.731
Line Profile Sample 24 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1642.17	6	2.06	23	0.765
Line Profile Sample 25 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1603.87	6	2.14	24	0.798
Line Profile Sample 26 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1564.87	6	2.23	25	0.831
Line Profile Sample 27 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1501.81	6	2.32	26	0.864
Line Profile Sample 28 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1507.97	6	2.41	27	0.898
Line Profile Sample 29 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1463.93	6	2.5	28	0.931
Line Profile Sample 30 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1478.22	6	2.59	29	0.964
Line Profile Sample 31 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1457.75	6	2.68	30	0.997
Line Profile Sample 32 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 20	1456	6	2.69	30.08	1
