av_intensity,stdev_intensity,av_distance,stdev_distance
0.19102687504857088,0.22792716582695996,0.0200992700729927,0.02056602172184229
0.4333931018206204,0.2340229680311339,0.08841153846153846,0.016233916956362664
0.5350516138818694,0.21556124984711753,0.14738834951456312,0.01653767713121313
0.630577285927636,0.2248332089465927,0.20709345794392522,0.018008138993391022
0.7042586791650556,0.18716631609207676,0.26562,0.016932295363081353
0.7482292817549073,0.1681111552030707,0.3242952380952381,0.017579448123789223
0.7449340986670465,0.17666255380355775,0.3837641509433962,0.01713173156499642
0.7802453164916833,0.20515877850053313,0.44410679611650483,0.016312459223213543
0.8040480697143988,0.16756708652341423,0.4996451612903226,0.01561120358650656
0.7834750532606621,0.18360933179908712,0.5583245614035087,0.018677749582108313
0.7593072090146226,0.21837714361302596,0.61924,0.016117698409518728
0.78208975712466,0.21224836553639995,0.6773980582524272,0.016812891765725025
0.7396609693672926,0.21422123351655525,0.7340927835051546,0.016082523171019908
0.7073700398835927,0.24262756591816884,0.7938053097345132,0.01819628023559035
0.615330486100409,0.24361248773298025,0.8548910891089109,0.01657642964579468
0.5555980736666638,0.2690733207111122,0.9140373831775701,0.017716810710928874
0.4473802426942396,0.28683719553266496,0.984046783625731,0.018557323864335843
