
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	524	9	0	0	0
Line Profile Sample 2 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	544.31	9	0.0894	1	0.0315
Line Profile Sample 3 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	566.81	9	0.179	2	0.0629
Line Profile Sample 4 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	591.47	9	0.268	3	0.0944
Line Profile Sample 5 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	591.65	9	0.357	4	0.126
Line Profile Sample 6 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	579.04	9	0.447	5	0.157
Line Profile Sample 7 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	646.79	9	0.536	6	0.189
Line Profile Sample 8 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	648.86	9	0.626	7	0.22
Line Profile Sample 9 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	664.36	9	0.715	8	0.252
Line Profile Sample 10 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	644.07	9	0.804	9	0.283
Line Profile Sample 11 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	639.93	9	0.894	10	0.315
Line Profile Sample 12 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	623.65	9	0.983	11	0.346
Line Profile Sample 13 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	622.37	9	1.07	12	0.378
Line Profile Sample 14 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	624.49	9	1.16	13	0.409
Line Profile Sample 15 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	626.1	9	1.25	14	0.441
Line Profile Sample 16 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	625.61	9	1.34	15	0.472
Line Profile Sample 17 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	600.77	9	1.43	16	0.503
Line Profile Sample 18 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	610.75	9	1.52	17	0.535
Line Profile Sample 19 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	635.98	9	1.61	18	0.566
Line Profile Sample 20 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	626.68	9	1.7	19	0.598
Line Profile Sample 21 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	634.77	9	1.79	20	0.629
Line Profile Sample 22 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	657.59	9	1.88	21	0.661
Line Profile Sample 23 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	657.23	9	1.97	22	0.692
Line Profile Sample 24 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	669.19	9	2.06	23	0.724
Line Profile Sample 25 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	681.3	9	2.14	24	0.755
Line Profile Sample 26 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	660.42	9	2.23	25	0.787
Line Profile Sample 27 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	639.55	9	2.32	26	0.818
Line Profile Sample 28 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	614.08	9	2.41	27	0.85
Line Profile Sample 29 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	607.36	9	2.5	28	0.881
Line Profile Sample 30 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	607.53	9	2.59	29	0.913
Line Profile Sample 31 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	572.76	9	2.68	30	0.944
Line Profile Sample 32 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	589.61	9	2.77	31	0.975
Line Profile Sample 33 for Lines 9	Lines 9 Profile Sample	Line Profile Sample	 8	570	9	2.84	31.78	1
