
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 38	Lines 38 Profile Sample	1016	 6	38	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 38	Lines 38 Profile Sample	1103.1	 6	38	0.0894	1	0.0466	Line Profile Sample
Line Profile Sample 3 for Lines 38	Lines 38 Profile Sample	1143.1	 6	38	0.179	2	0.0931	Line Profile Sample
Line Profile Sample 4 for Lines 38	Lines 38 Profile Sample	1135.5	 6	38	0.268	3	0.14	Line Profile Sample
Line Profile Sample 5 for Lines 38	Lines 38 Profile Sample	1137.02	 6	38	0.357	4	0.186	Line Profile Sample
Line Profile Sample 6 for Lines 38	Lines 38 Profile Sample	1177.76	 6	38	0.447	5	0.233	Line Profile Sample
Line Profile Sample 7 for Lines 38	Lines 38 Profile Sample	1208.9	 6	38	0.536	6	0.279	Line Profile Sample
Line Profile Sample 8 for Lines 38	Lines 38 Profile Sample	1179.13	 6	38	0.626	7	0.326	Line Profile Sample
Line Profile Sample 9 for Lines 38	Lines 38 Profile Sample	1147.73	 6	38	0.715	8	0.373	Line Profile Sample
Line Profile Sample 10 for Lines 38	Lines 38 Profile Sample	1128.32	 6	38	0.804	9	0.419	Line Profile Sample
Line Profile Sample 11 for Lines 38	Lines 38 Profile Sample	1163.83	 6	38	0.894	10	0.466	Line Profile Sample
Line Profile Sample 12 for Lines 38	Lines 38 Profile Sample	1192.49	 6	38	0.983	11	0.512	Line Profile Sample
Line Profile Sample 13 for Lines 38	Lines 38 Profile Sample	1178.62	 6	38	1.07	12	0.559	Line Profile Sample
Line Profile Sample 14 for Lines 38	Lines 38 Profile Sample	1141.48	 6	38	1.16	13	0.605	Line Profile Sample
Line Profile Sample 15 for Lines 38	Lines 38 Profile Sample	1123.16	 6	38	1.25	14	0.652	Line Profile Sample
Line Profile Sample 16 for Lines 38	Lines 38 Profile Sample	1121.37	 6	38	1.34	15	0.699	Line Profile Sample
Line Profile Sample 17 for Lines 38	Lines 38 Profile Sample	1099.32	 6	38	1.43	16	0.745	Line Profile Sample
Line Profile Sample 18 for Lines 38	Lines 38 Profile Sample	1053.54	 6	38	1.52	17	0.792	Line Profile Sample
Line Profile Sample 19 for Lines 38	Lines 38 Profile Sample	1023.88	 6	38	1.61	18	0.838	Line Profile Sample
Line Profile Sample 20 for Lines 38	Lines 38 Profile Sample	1002.58	 6	38	1.7	19	0.885	Line Profile Sample
Line Profile Sample 21 for Lines 38	Lines 38 Profile Sample	1019.65	 6	38	1.79	20	0.931	Line Profile Sample
Line Profile Sample 22 for Lines 38	Lines 38 Profile Sample	1034.23	 6	38	1.88	21	0.978	Line Profile Sample
Line Profile Sample 23 for Lines 38	Lines 38 Profile Sample	1037	 6	38	1.92	21.47	1	Line Profile Sample
