
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 19	Lines 19 Profile Sample	1339	 3	19	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 19	Lines 19 Profile Sample	1335.05	 3	19	0.0894	1	0.0487	Line Profile Sample
Line Profile Sample 3 for Lines 19	Lines 19 Profile Sample	1287.98	 3	19	0.179	2	0.0975	Line Profile Sample
Line Profile Sample 4 for Lines 19	Lines 19 Profile Sample	1253.18	 3	19	0.268	3	0.146	Line Profile Sample
Line Profile Sample 5 for Lines 19	Lines 19 Profile Sample	1297.39	 3	19	0.357	4	0.195	Line Profile Sample
Line Profile Sample 6 for Lines 19	Lines 19 Profile Sample	1304.3	 3	19	0.447	5	0.244	Line Profile Sample
Line Profile Sample 7 for Lines 19	Lines 19 Profile Sample	1279.56	 3	19	0.536	6	0.292	Line Profile Sample
Line Profile Sample 8 for Lines 19	Lines 19 Profile Sample	1308.88	 3	19	0.626	7	0.341	Line Profile Sample
Line Profile Sample 9 for Lines 19	Lines 19 Profile Sample	1301.54	 3	19	0.715	8	0.39	Line Profile Sample
Line Profile Sample 10 for Lines 19	Lines 19 Profile Sample	1291.86	 3	19	0.804	9	0.439	Line Profile Sample
Line Profile Sample 11 for Lines 19	Lines 19 Profile Sample	1276.6	 3	19	0.894	10	0.487	Line Profile Sample
Line Profile Sample 12 for Lines 19	Lines 19 Profile Sample	1248.24	 3	19	0.983	11	0.536	Line Profile Sample
Line Profile Sample 13 for Lines 19	Lines 19 Profile Sample	1250.79	 3	19	1.07	12	0.585	Line Profile Sample
Line Profile Sample 14 for Lines 19	Lines 19 Profile Sample	1263	 3	19	1.16	13	0.634	Line Profile Sample
Line Profile Sample 15 for Lines 19	Lines 19 Profile Sample	1270.66	 3	19	1.25	14	0.682	Line Profile Sample
Line Profile Sample 16 for Lines 19	Lines 19 Profile Sample	1295.21	 3	19	1.34	15	0.731	Line Profile Sample
Line Profile Sample 17 for Lines 19	Lines 19 Profile Sample	1296.23	 3	19	1.43	16	0.78	Line Profile Sample
Line Profile Sample 18 for Lines 19	Lines 19 Profile Sample	1304.06	 3	19	1.52	17	0.829	Line Profile Sample
Line Profile Sample 19 for Lines 19	Lines 19 Profile Sample	1280.69	 3	19	1.61	18	0.877	Line Profile Sample
Line Profile Sample 20 for Lines 19	Lines 19 Profile Sample	1266.09	 3	19	1.7	19	0.926	Line Profile Sample
Line Profile Sample 21 for Lines 19	Lines 19 Profile Sample	1287.26	 3	19	1.79	20	0.975	Line Profile Sample
Line Profile Sample 22 for Lines 19	Lines 19 Profile Sample	1288	 3	19	1.83	20.52	1	Line Profile Sample
