
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 28	Lines 28 Profile Sample	1055	 3	28	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 28	Lines 28 Profile Sample	1096.06	 3	28	0.0894	1	0.0494	Line Profile Sample
Line Profile Sample 3 for Lines 28	Lines 28 Profile Sample	1171.31	 3	28	0.179	2	0.0989	Line Profile Sample
Line Profile Sample 4 for Lines 28	Lines 28 Profile Sample	1209.3	 3	28	0.268	3	0.148	Line Profile Sample
Line Profile Sample 5 for Lines 28	Lines 28 Profile Sample	1257.69	 3	28	0.357	4	0.198	Line Profile Sample
Line Profile Sample 6 for Lines 28	Lines 28 Profile Sample	1286.97	 3	28	0.447	5	0.247	Line Profile Sample
Line Profile Sample 7 for Lines 28	Lines 28 Profile Sample	1355.71	 3	28	0.536	6	0.297	Line Profile Sample
Line Profile Sample 8 for Lines 28	Lines 28 Profile Sample	1385.96	 3	28	0.626	7	0.346	Line Profile Sample
Line Profile Sample 9 for Lines 28	Lines 28 Profile Sample	1389.66	 3	28	0.715	8	0.396	Line Profile Sample
Line Profile Sample 10 for Lines 28	Lines 28 Profile Sample	1412.84	 3	28	0.804	9	0.445	Line Profile Sample
Line Profile Sample 11 for Lines 28	Lines 28 Profile Sample	1431.24	 3	28	0.894	10	0.494	Line Profile Sample
Line Profile Sample 12 for Lines 28	Lines 28 Profile Sample	1442.24	 3	28	0.983	11	0.544	Line Profile Sample
Line Profile Sample 13 for Lines 28	Lines 28 Profile Sample	1468.79	 3	28	1.07	12	0.593	Line Profile Sample
Line Profile Sample 14 for Lines 28	Lines 28 Profile Sample	1507.84	 3	28	1.16	13	0.643	Line Profile Sample
Line Profile Sample 15 for Lines 28	Lines 28 Profile Sample	1497.07	 3	28	1.25	14	0.692	Line Profile Sample
Line Profile Sample 16 for Lines 28	Lines 28 Profile Sample	1506.16	 3	28	1.34	15	0.742	Line Profile Sample
Line Profile Sample 17 for Lines 28	Lines 28 Profile Sample	1532.49	 3	28	1.43	16	0.791	Line Profile Sample
Line Profile Sample 18 for Lines 28	Lines 28 Profile Sample	1503.17	 3	28	1.52	17	0.841	Line Profile Sample
Line Profile Sample 19 for Lines 28	Lines 28 Profile Sample	1506.29	 3	28	1.61	18	0.89	Line Profile Sample
Line Profile Sample 20 for Lines 28	Lines 28 Profile Sample	1464.1	 3	28	1.7	19	0.939	Line Profile Sample
Line Profile Sample 21 for Lines 28	Lines 28 Profile Sample	1478.26	 3	28	1.79	20	0.989	Line Profile Sample
Line Profile Sample 22 for Lines 28	Lines 28 Profile Sample	1487	 3	28	1.81	20.22	1	Line Profile Sample
