
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 94	Lines 94 Profile Sample	999	 13	94	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 94	Lines 94 Profile Sample	1007.69	 13	94	0.0894	1	0.0452	Line Profile Sample
Line Profile Sample 3 for Lines 94	Lines 94 Profile Sample	1005.41	 13	94	0.179	2	0.0904	Line Profile Sample
Line Profile Sample 4 for Lines 94	Lines 94 Profile Sample	1013.11	 13	94	0.268	3	0.136	Line Profile Sample
Line Profile Sample 5 for Lines 94	Lines 94 Profile Sample	999.34	 13	94	0.357	4	0.181	Line Profile Sample
Line Profile Sample 6 for Lines 94	Lines 94 Profile Sample	994.96	 13	94	0.447	5	0.226	Line Profile Sample
Line Profile Sample 7 for Lines 94	Lines 94 Profile Sample	1000.79	 13	94	0.536	6	0.271	Line Profile Sample
Line Profile Sample 8 for Lines 94	Lines 94 Profile Sample	1018.96	 13	94	0.626	7	0.316	Line Profile Sample
Line Profile Sample 9 for Lines 94	Lines 94 Profile Sample	1039	 13	94	0.715	8	0.361	Line Profile Sample
Line Profile Sample 10 for Lines 94	Lines 94 Profile Sample	1061.8	 13	94	0.804	9	0.407	Line Profile Sample
Line Profile Sample 11 for Lines 94	Lines 94 Profile Sample	1075.94	 13	94	0.894	10	0.452	Line Profile Sample
Line Profile Sample 12 for Lines 94	Lines 94 Profile Sample	1059.51	 13	94	0.983	11	0.497	Line Profile Sample
Line Profile Sample 13 for Lines 94	Lines 94 Profile Sample	1048.76	 13	94	1.07	12	0.542	Line Profile Sample
Line Profile Sample 14 for Lines 94	Lines 94 Profile Sample	1046.86	 13	94	1.16	13	0.587	Line Profile Sample
Line Profile Sample 15 for Lines 94	Lines 94 Profile Sample	1033.96	 13	94	1.25	14	0.632	Line Profile Sample
Line Profile Sample 16 for Lines 94	Lines 94 Profile Sample	1038.28	 13	94	1.34	15	0.678	Line Profile Sample
Line Profile Sample 17 for Lines 94	Lines 94 Profile Sample	1045.61	 13	94	1.43	16	0.723	Line Profile Sample
Line Profile Sample 18 for Lines 94	Lines 94 Profile Sample	1067.73	 13	94	1.52	17	0.768	Line Profile Sample
Line Profile Sample 19 for Lines 94	Lines 94 Profile Sample	1056.39	 13	94	1.61	18	0.813	Line Profile Sample
Line Profile Sample 20 for Lines 94	Lines 94 Profile Sample	1019.18	 13	94	1.7	19	0.858	Line Profile Sample
Line Profile Sample 21 for Lines 94	Lines 94 Profile Sample	1018.57	 13	94	1.79	20	0.904	Line Profile Sample
Line Profile Sample 22 for Lines 94	Lines 94 Profile Sample	1047.01	 13	94	1.88	21	0.949	Line Profile Sample
Line Profile Sample 23 for Lines 94	Lines 94 Profile Sample	1026.04	 13	94	1.97	22	0.994	Line Profile Sample
Line Profile Sample 24 for Lines 94	Lines 94 Profile Sample	1019	 13	94	1.98	22.14	1	Line Profile Sample
