
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 11	Lines 11 Profile Sample	1543	 3	11	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 11	Lines 11 Profile Sample	1620.47	 3	11	0.0894	1	0.0507	Line Profile Sample
Line Profile Sample 3 for Lines 11	Lines 11 Profile Sample	1666.98	 3	11	0.179	2	0.101	Line Profile Sample
Line Profile Sample 4 for Lines 11	Lines 11 Profile Sample	1710.27	 3	11	0.268	3	0.152	Line Profile Sample
Line Profile Sample 5 for Lines 11	Lines 11 Profile Sample	1719.62	 3	11	0.357	4	0.203	Line Profile Sample
Line Profile Sample 6 for Lines 11	Lines 11 Profile Sample	1706.64	 3	11	0.447	5	0.254	Line Profile Sample
Line Profile Sample 7 for Lines 11	Lines 11 Profile Sample	1673.66	 3	11	0.536	6	0.304	Line Profile Sample
Line Profile Sample 8 for Lines 11	Lines 11 Profile Sample	1675.99	 3	11	0.626	7	0.355	Line Profile Sample
Line Profile Sample 9 for Lines 11	Lines 11 Profile Sample	1733.19	 3	11	0.715	8	0.406	Line Profile Sample
Line Profile Sample 10 for Lines 11	Lines 11 Profile Sample	1786.36	 3	11	0.804	9	0.456	Line Profile Sample
Line Profile Sample 11 for Lines 11	Lines 11 Profile Sample	1829.9	 3	11	0.894	10	0.507	Line Profile Sample
Line Profile Sample 12 for Lines 11	Lines 11 Profile Sample	1840.46	 3	11	0.983	11	0.558	Line Profile Sample
Line Profile Sample 13 for Lines 11	Lines 11 Profile Sample	1844.42	 3	11	1.07	12	0.608	Line Profile Sample
Line Profile Sample 14 for Lines 11	Lines 11 Profile Sample	1830.58	 3	11	1.16	13	0.659	Line Profile Sample
Line Profile Sample 15 for Lines 11	Lines 11 Profile Sample	1842.61	 3	11	1.25	14	0.71	Line Profile Sample
Line Profile Sample 16 for Lines 11	Lines 11 Profile Sample	1849.35	 3	11	1.34	15	0.761	Line Profile Sample
Line Profile Sample 17 for Lines 11	Lines 11 Profile Sample	1852.45	 3	11	1.43	16	0.811	Line Profile Sample
Line Profile Sample 18 for Lines 11	Lines 11 Profile Sample	1834.07	 3	11	1.52	17	0.862	Line Profile Sample
Line Profile Sample 19 for Lines 11	Lines 11 Profile Sample	1783.27	 3	11	1.61	18	0.913	Line Profile Sample
Line Profile Sample 20 for Lines 11	Lines 11 Profile Sample	1728.14	 3	11	1.7	19	0.963	Line Profile Sample
Line Profile Sample 21 for Lines 11	Lines 11 Profile Sample	1715	 3	11	1.76	19.72	1	Line Profile Sample
