
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 83	Lines 83 Profile Sample	1081	 13	83	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 83	Lines 83 Profile Sample	1030.26	 13	83	0.0894	1	0.0632	Line Profile Sample
Line Profile Sample 3 for Lines 83	Lines 83 Profile Sample	1068.79	 13	83	0.179	2	0.126	Line Profile Sample
Line Profile Sample 4 for Lines 83	Lines 83 Profile Sample	1117.25	 13	83	0.268	3	0.19	Line Profile Sample
Line Profile Sample 5 for Lines 83	Lines 83 Profile Sample	1090.71	 13	83	0.357	4	0.253	Line Profile Sample
Line Profile Sample 6 for Lines 83	Lines 83 Profile Sample	1048.47	 13	83	0.447	5	0.316	Line Profile Sample
Line Profile Sample 7 for Lines 83	Lines 83 Profile Sample	1008.65	 13	83	0.536	6	0.379	Line Profile Sample
Line Profile Sample 8 for Lines 83	Lines 83 Profile Sample	981.68	 13	83	0.626	7	0.443	Line Profile Sample
Line Profile Sample 9 for Lines 83	Lines 83 Profile Sample	975.67	 13	83	0.715	8	0.506	Line Profile Sample
Line Profile Sample 10 for Lines 83	Lines 83 Profile Sample	1008.76	 13	83	0.804	9	0.569	Line Profile Sample
Line Profile Sample 11 for Lines 83	Lines 83 Profile Sample	1039.56	 13	83	0.894	10	0.632	Line Profile Sample
Line Profile Sample 12 for Lines 83	Lines 83 Profile Sample	1025.82	 13	83	0.983	11	0.696	Line Profile Sample
Line Profile Sample 13 for Lines 83	Lines 83 Profile Sample	1008.09	 13	83	1.07	12	0.759	Line Profile Sample
Line Profile Sample 14 for Lines 83	Lines 83 Profile Sample	1022.02	 13	83	1.16	13	0.822	Line Profile Sample
Line Profile Sample 15 for Lines 83	Lines 83 Profile Sample	1041.63	 13	83	1.25	14	0.885	Line Profile Sample
Line Profile Sample 16 for Lines 83	Lines 83 Profile Sample	1037.13	 13	83	1.34	15	0.949	Line Profile Sample
Line Profile Sample 17 for Lines 83	Lines 83 Profile Sample	1018	 13	83	1.41	15.81	1	Line Profile Sample
