
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 60	Lines 60 Profile Sample	890	 10	60	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 60	Lines 60 Profile Sample	900.97	 10	60	0.0894	1	0.0447	Line Profile Sample
Line Profile Sample 3 for Lines 60	Lines 60 Profile Sample	908.73	 10	60	0.179	2	0.0894	Line Profile Sample
Line Profile Sample 4 for Lines 60	Lines 60 Profile Sample	907.58	 10	60	0.268	3	0.134	Line Profile Sample
Line Profile Sample 5 for Lines 60	Lines 60 Profile Sample	907.86	 10	60	0.357	4	0.179	Line Profile Sample
Line Profile Sample 6 for Lines 60	Lines 60 Profile Sample	934.65	 10	60	0.447	5	0.224	Line Profile Sample
Line Profile Sample 7 for Lines 60	Lines 60 Profile Sample	966.25	 10	60	0.536	6	0.268	Line Profile Sample
Line Profile Sample 8 for Lines 60	Lines 60 Profile Sample	972	 10	60	0.626	7	0.313	Line Profile Sample
Line Profile Sample 9 for Lines 60	Lines 60 Profile Sample	964.17	 10	60	0.715	8	0.358	Line Profile Sample
Line Profile Sample 10 for Lines 60	Lines 60 Profile Sample	924.42	 10	60	0.804	9	0.402	Line Profile Sample
Line Profile Sample 11 for Lines 60	Lines 60 Profile Sample	935.7	 10	60	0.894	10	0.447	Line Profile Sample
Line Profile Sample 12 for Lines 60	Lines 60 Profile Sample	940.29	 10	60	0.983	11	0.492	Line Profile Sample
Line Profile Sample 13 for Lines 60	Lines 60 Profile Sample	974.7	 10	60	1.07	12	0.537	Line Profile Sample
Line Profile Sample 14 for Lines 60	Lines 60 Profile Sample	1008.17	 10	60	1.16	13	0.581	Line Profile Sample
Line Profile Sample 15 for Lines 60	Lines 60 Profile Sample	1050.58	 10	60	1.25	14	0.626	Line Profile Sample
Line Profile Sample 16 for Lines 60	Lines 60 Profile Sample	1053.12	 10	60	1.34	15	0.671	Line Profile Sample
Line Profile Sample 17 for Lines 60	Lines 60 Profile Sample	1040.5	 10	60	1.43	16	0.716	Line Profile Sample
Line Profile Sample 18 for Lines 60	Lines 60 Profile Sample	1015.49	 10	60	1.52	17	0.76	Line Profile Sample
Line Profile Sample 19 for Lines 60	Lines 60 Profile Sample	985.23	 10	60	1.61	18	0.805	Line Profile Sample
Line Profile Sample 20 for Lines 60	Lines 60 Profile Sample	947.78	 10	60	1.7	19	0.85	Line Profile Sample
Line Profile Sample 21 for Lines 60	Lines 60 Profile Sample	932.64	 10	60	1.79	20	0.894	Line Profile Sample
Line Profile Sample 22 for Lines 60	Lines 60 Profile Sample	917.2	 10	60	1.88	21	0.939	Line Profile Sample
Line Profile Sample 23 for Lines 60	Lines 60 Profile Sample	911.3	 10	60	1.97	22	0.984	Line Profile Sample
Line Profile Sample 24 for Lines 60	Lines 60 Profile Sample	906	 10	60	2	22.36	1	Line Profile Sample
