
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 69	Lines 69 Profile Sample	1138	 13	69	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 69	Lines 69 Profile Sample	1154.5	 13	69	0.0894	1	0.0509	Line Profile Sample
Line Profile Sample 3 for Lines 69	Lines 69 Profile Sample	1113.48	 13	69	0.179	2	0.102	Line Profile Sample
Line Profile Sample 4 for Lines 69	Lines 69 Profile Sample	1041.73	 13	69	0.268	3	0.153	Line Profile Sample
Line Profile Sample 5 for Lines 69	Lines 69 Profile Sample	984.6	 13	69	0.357	4	0.204	Line Profile Sample
Line Profile Sample 6 for Lines 69	Lines 69 Profile Sample	951.87	 13	69	0.447	5	0.254	Line Profile Sample
Line Profile Sample 7 for Lines 69	Lines 69 Profile Sample	938.49	 13	69	0.536	6	0.305	Line Profile Sample
Line Profile Sample 8 for Lines 69	Lines 69 Profile Sample	928.42	 13	69	0.626	7	0.356	Line Profile Sample
Line Profile Sample 9 for Lines 69	Lines 69 Profile Sample	936.78	 13	69	0.715	8	0.407	Line Profile Sample
Line Profile Sample 10 for Lines 69	Lines 69 Profile Sample	945.33	 13	69	0.804	9	0.458	Line Profile Sample
Line Profile Sample 11 for Lines 69	Lines 69 Profile Sample	940.99	 13	69	0.894	10	0.509	Line Profile Sample
Line Profile Sample 12 for Lines 69	Lines 69 Profile Sample	936.22	 13	69	0.983	11	0.56	Line Profile Sample
Line Profile Sample 13 for Lines 69	Lines 69 Profile Sample	935.15	 13	69	1.07	12	0.611	Line Profile Sample
Line Profile Sample 14 for Lines 69	Lines 69 Profile Sample	935.75	 13	69	1.16	13	0.662	Line Profile Sample
Line Profile Sample 15 for Lines 69	Lines 69 Profile Sample	936.95	 13	69	1.25	14	0.713	Line Profile Sample
Line Profile Sample 16 for Lines 69	Lines 69 Profile Sample	919.74	 13	69	1.34	15	0.763	Line Profile Sample
Line Profile Sample 17 for Lines 69	Lines 69 Profile Sample	896.52	 13	69	1.43	16	0.814	Line Profile Sample
Line Profile Sample 18 for Lines 69	Lines 69 Profile Sample	902.65	 13	69	1.52	17	0.865	Line Profile Sample
Line Profile Sample 19 for Lines 69	Lines 69 Profile Sample	920.55	 13	69	1.61	18	0.916	Line Profile Sample
Line Profile Sample 20 for Lines 69	Lines 69 Profile Sample	949.92	 13	69	1.7	19	0.967	Line Profile Sample
Line Profile Sample 21 for Lines 69	Lines 69 Profile Sample	959	 13	69	1.76	19.65	1	Line Profile Sample
