av_intensity,stdev_intensity,av_distance,stdev_distance
0.4955414696756525,0.4008603523617062,0.02639206349206349,0.0283994394628196
0.4706810576917425,0.37202522066184396,0.1123875,0.020271606864572796
0.4169275665167631,0.31523093198697305,0.17846153846153845,0.019622551679456868
0.35863753711880547,0.2728810271543556,0.25069565217391304,0.022670460040636723
0.3518349249825677,0.2483146332150591,0.3218974358974359,0.020194833721569373
0.37943594941478387,0.23571290551583823,0.3916818181818182,0.0217958527389349
0.4132961278507903,0.20778089600188915,0.4628,0.019969463868103395
0.36132944037034836,0.2142219569215877,0.5345333333333333,0.022511209329010854
0.37226784869717006,0.22070895849697433,0.6047179487179487,0.019477313007632793
0.3779369156006638,0.2621100200714969,0.6764444444444444,0.022301198047267174
0.42380474606402396,0.3137093258887475,0.7508409090909091,0.02216947742701422
0.42183797663787553,0.31120675278015997,0.8224634146341463,0.020462279395237946
0.5153884825254089,0.35593874369841566,0.8928571428571429,0.021091636798910216
0.5532890844397925,0.3978657272822832,0.9798026315789473,0.024227818576637403
