av_intensity,stdev_intensity,av_distance,stdev_distance
0.7048133592194461,0.30082135016241723,0.027676923076923078,0.031632318753825016
0.6401703628573536,0.2378088310604207,0.11317142857142858,0.024331715536566285
0.4515847638661033,0.2695559157919471,0.175375,0.02588953180617327
0.2596417910790012,0.17875685782890438,0.24271428571428572,0.0234926533602478
0.2250879841557438,0.1487642229329198,0.30744444444444446,0.025778436294270797
0.15852931167363568,0.11661189826716552,0.38,0.0164519502390041
0.1029323415953146,0.09122968688201633,0.4425,0.020818947414040213
0.0719389982816619,0.05086300880203817,0.5098571428571429,0.017789777696086903
0.050090315305035785,0.049971122880776285,0.5747777777777777,0.02257087602297357
0.03938782844975105,0.03773627490362624,0.6471428571428571,0.012562226069034265
0.08314538239162196,0.11407396194812895,0.709875,0.018810616303414546
0.20517333349577832,0.18149998455671415,0.7768571428571429,0.01685653751939756
0.2939935639084921,0.19319712762123145,0.8423333333333334,0.023092206477510955
0.47997584948115823,0.2672735398276788,0.914,0.015599145275730135
0.5044358685350009,0.35863247875876825,0.9864999999999999,0.019350014907567322
