
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 92	Lines 92 Profile Sample	843	 13	92	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 92	Lines 92 Profile Sample	848.49	 13	92	0.0894	1	0.0515	Line Profile Sample
Line Profile Sample 3 for Lines 92	Lines 92 Profile Sample	838.19	 13	92	0.179	2	0.103	Line Profile Sample
Line Profile Sample 4 for Lines 92	Lines 92 Profile Sample	841.91	 13	92	0.268	3	0.155	Line Profile Sample
Line Profile Sample 5 for Lines 92	Lines 92 Profile Sample	847.78	 13	92	0.357	4	0.206	Line Profile Sample
Line Profile Sample 6 for Lines 92	Lines 92 Profile Sample	887.44	 13	92	0.447	5	0.258	Line Profile Sample
Line Profile Sample 7 for Lines 92	Lines 92 Profile Sample	958.77	 13	92	0.536	6	0.309	Line Profile Sample
Line Profile Sample 8 for Lines 92	Lines 92 Profile Sample	1030.26	 13	92	0.626	7	0.361	Line Profile Sample
Line Profile Sample 9 for Lines 92	Lines 92 Profile Sample	1029.19	 13	92	0.715	8	0.412	Line Profile Sample
Line Profile Sample 10 for Lines 92	Lines 92 Profile Sample	966.16	 13	92	0.804	9	0.464	Line Profile Sample
Line Profile Sample 11 for Lines 92	Lines 92 Profile Sample	969.19	 13	92	0.894	10	0.515	Line Profile Sample
Line Profile Sample 12 for Lines 92	Lines 92 Profile Sample	999.79	 13	92	0.983	11	0.567	Line Profile Sample
Line Profile Sample 13 for Lines 92	Lines 92 Profile Sample	1000.93	 13	92	1.07	12	0.618	Line Profile Sample
Line Profile Sample 14 for Lines 92	Lines 92 Profile Sample	994.59	 13	92	1.16	13	0.67	Line Profile Sample
Line Profile Sample 15 for Lines 92	Lines 92 Profile Sample	1011.92	 13	92	1.25	14	0.721	Line Profile Sample
Line Profile Sample 16 for Lines 92	Lines 92 Profile Sample	1022.46	 13	92	1.34	15	0.773	Line Profile Sample
Line Profile Sample 17 for Lines 92	Lines 92 Profile Sample	1001.74	 13	92	1.43	16	0.824	Line Profile Sample
Line Profile Sample 18 for Lines 92	Lines 92 Profile Sample	977.26	 13	92	1.52	17	0.876	Line Profile Sample
Line Profile Sample 19 for Lines 92	Lines 92 Profile Sample	972.12	 13	92	1.61	18	0.927	Line Profile Sample
Line Profile Sample 20 for Lines 92	Lines 92 Profile Sample	981.28	 13	92	1.7	19	0.979	Line Profile Sample
Line Profile Sample 21 for Lines 92	Lines 92 Profile Sample	986	 13	92	1.74	19.42	1	Line Profile Sample
