
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 81	Lines 81 Profile Sample	1370	 13	81	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 81	Lines 81 Profile Sample	1358.37	 13	81	0.0894	1	0.0573	Line Profile Sample
Line Profile Sample 3 for Lines 81	Lines 81 Profile Sample	1348.27	 13	81	0.179	2	0.115	Line Profile Sample
Line Profile Sample 4 for Lines 81	Lines 81 Profile Sample	1347.87	 13	81	0.268	3	0.172	Line Profile Sample
Line Profile Sample 5 for Lines 81	Lines 81 Profile Sample	1332.14	 13	81	0.357	4	0.229	Line Profile Sample
Line Profile Sample 6 for Lines 81	Lines 81 Profile Sample	1285.75	 13	81	0.447	5	0.286	Line Profile Sample
Line Profile Sample 7 for Lines 81	Lines 81 Profile Sample	1247.57	 13	81	0.536	6	0.344	Line Profile Sample
Line Profile Sample 8 for Lines 81	Lines 81 Profile Sample	1212.53	 13	81	0.626	7	0.401	Line Profile Sample
Line Profile Sample 9 for Lines 81	Lines 81 Profile Sample	1177.78	 13	81	0.715	8	0.458	Line Profile Sample
Line Profile Sample 10 for Lines 81	Lines 81 Profile Sample	1160.32	 13	81	0.804	9	0.515	Line Profile Sample
Line Profile Sample 11 for Lines 81	Lines 81 Profile Sample	1128.84	 13	81	0.894	10	0.573	Line Profile Sample
Line Profile Sample 12 for Lines 81	Lines 81 Profile Sample	1113.3	 13	81	0.983	11	0.63	Line Profile Sample
Line Profile Sample 13 for Lines 81	Lines 81 Profile Sample	1116.73	 13	81	1.07	12	0.687	Line Profile Sample
Line Profile Sample 14 for Lines 81	Lines 81 Profile Sample	1057.8	 13	81	1.16	13	0.744	Line Profile Sample
Line Profile Sample 15 for Lines 81	Lines 81 Profile Sample	1066.97	 13	81	1.25	14	0.802	Line Profile Sample
Line Profile Sample 16 for Lines 81	Lines 81 Profile Sample	1058.86	 13	81	1.34	15	0.859	Line Profile Sample
Line Profile Sample 17 for Lines 81	Lines 81 Profile Sample	1029.61	 13	81	1.43	16	0.916	Line Profile Sample
Line Profile Sample 18 for Lines 81	Lines 81 Profile Sample	1001.9	 13	81	1.52	17	0.973	Line Profile Sample
Line Profile Sample 19 for Lines 81	Lines 81 Profile Sample	995	 13	81	1.56	17.46	1	Line Profile Sample
