
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 70	Lines 70 Profile Sample	870	 13	70	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 70	Lines 70 Profile Sample	941.13	 13	70	0.0894	1	0.0504	Line Profile Sample
Line Profile Sample 3 for Lines 70	Lines 70 Profile Sample	1003.83	 13	70	0.179	2	0.101	Line Profile Sample
Line Profile Sample 4 for Lines 70	Lines 70 Profile Sample	1032.19	 13	70	0.268	3	0.151	Line Profile Sample
Line Profile Sample 5 for Lines 70	Lines 70 Profile Sample	1022.3	 13	70	0.357	4	0.202	Line Profile Sample
Line Profile Sample 6 for Lines 70	Lines 70 Profile Sample	994.25	 13	70	0.447	5	0.252	Line Profile Sample
Line Profile Sample 7 for Lines 70	Lines 70 Profile Sample	951.6	 13	70	0.536	6	0.302	Line Profile Sample
Line Profile Sample 8 for Lines 70	Lines 70 Profile Sample	944.72	 13	70	0.626	7	0.353	Line Profile Sample
Line Profile Sample 9 for Lines 70	Lines 70 Profile Sample	937.33	 13	70	0.715	8	0.403	Line Profile Sample
Line Profile Sample 10 for Lines 70	Lines 70 Profile Sample	974.36	 13	70	0.804	9	0.453	Line Profile Sample
Line Profile Sample 11 for Lines 70	Lines 70 Profile Sample	1008.41	 13	70	0.894	10	0.504	Line Profile Sample
Line Profile Sample 12 for Lines 70	Lines 70 Profile Sample	1023.14	 13	70	0.983	11	0.554	Line Profile Sample
Line Profile Sample 13 for Lines 70	Lines 70 Profile Sample	1022.41	 13	70	1.07	12	0.605	Line Profile Sample
Line Profile Sample 14 for Lines 70	Lines 70 Profile Sample	982.94	 13	70	1.16	13	0.655	Line Profile Sample
Line Profile Sample 15 for Lines 70	Lines 70 Profile Sample	963.11	 13	70	1.25	14	0.705	Line Profile Sample
Line Profile Sample 16 for Lines 70	Lines 70 Profile Sample	966.02	 13	70	1.34	15	0.756	Line Profile Sample
Line Profile Sample 17 for Lines 70	Lines 70 Profile Sample	961.44	 13	70	1.43	16	0.806	Line Profile Sample
Line Profile Sample 18 for Lines 70	Lines 70 Profile Sample	962.87	 13	70	1.52	17	0.856	Line Profile Sample
Line Profile Sample 19 for Lines 70	Lines 70 Profile Sample	941.09	 13	70	1.61	18	0.907	Line Profile Sample
Line Profile Sample 20 for Lines 70	Lines 70 Profile Sample	900.17	 13	70	1.7	19	0.957	Line Profile Sample
Line Profile Sample 21 for Lines 70	Lines 70 Profile Sample	841	 13	70	1.77	19.85	1	Line Profile Sample
