
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 105	Lines 105 Profile Sample	1161	 13	105	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 105	Lines 105 Profile Sample	1213.39	 13	105	0.0894	1	0.0745	Line Profile Sample
Line Profile Sample 3 for Lines 105	Lines 105 Profile Sample	1234.91	 13	105	0.179	2	0.149	Line Profile Sample
Line Profile Sample 4 for Lines 105	Lines 105 Profile Sample	1295.12	 13	105	0.268	3	0.224	Line Profile Sample
Line Profile Sample 5 for Lines 105	Lines 105 Profile Sample	1348.43	 13	105	0.357	4	0.298	Line Profile Sample
Line Profile Sample 6 for Lines 105	Lines 105 Profile Sample	1327.23	 13	105	0.447	5	0.373	Line Profile Sample
Line Profile Sample 7 for Lines 105	Lines 105 Profile Sample	1277.87	 13	105	0.536	6	0.447	Line Profile Sample
Line Profile Sample 8 for Lines 105	Lines 105 Profile Sample	1232.57	 13	105	0.626	7	0.522	Line Profile Sample
Line Profile Sample 9 for Lines 105	Lines 105 Profile Sample	1192.55	 13	105	0.715	8	0.596	Line Profile Sample
Line Profile Sample 10 for Lines 105	Lines 105 Profile Sample	1167.04	 13	105	0.804	9	0.671	Line Profile Sample
Line Profile Sample 11 for Lines 105	Lines 105 Profile Sample	1149.16	 13	105	0.894	10	0.745	Line Profile Sample
Line Profile Sample 12 for Lines 105	Lines 105 Profile Sample	1174.79	 13	105	0.983	11	0.82	Line Profile Sample
Line Profile Sample 13 for Lines 105	Lines 105 Profile Sample	1165.15	 13	105	1.07	12	0.894	Line Profile Sample
Line Profile Sample 14 for Lines 105	Lines 105 Profile Sample	1150.31	 13	105	1.16	13	0.969	Line Profile Sample
Line Profile Sample 15 for Lines 105	Lines 105 Profile Sample	1150	 13	105	1.2	13.42	1	Line Profile Sample
