
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 75	Lines 75 Profile Sample	1028	 13	75	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 75	Lines 75 Profile Sample	1018.15	 13	75	0.0894	1	0.0515	Line Profile Sample
Line Profile Sample 3 for Lines 75	Lines 75 Profile Sample	1013.35	 13	75	0.179	2	0.103	Line Profile Sample
Line Profile Sample 4 for Lines 75	Lines 75 Profile Sample	1016.18	 13	75	0.268	3	0.155	Line Profile Sample
Line Profile Sample 5 for Lines 75	Lines 75 Profile Sample	1011.68	 13	75	0.357	4	0.206	Line Profile Sample
Line Profile Sample 6 for Lines 75	Lines 75 Profile Sample	1002.09	 13	75	0.447	5	0.258	Line Profile Sample
Line Profile Sample 7 for Lines 75	Lines 75 Profile Sample	974.45	 13	75	0.536	6	0.309	Line Profile Sample
Line Profile Sample 8 for Lines 75	Lines 75 Profile Sample	962.83	 13	75	0.626	7	0.361	Line Profile Sample
Line Profile Sample 9 for Lines 75	Lines 75 Profile Sample	977.85	 13	75	0.715	8	0.412	Line Profile Sample
Line Profile Sample 10 for Lines 75	Lines 75 Profile Sample	973.18	 13	75	0.804	9	0.464	Line Profile Sample
Line Profile Sample 11 for Lines 75	Lines 75 Profile Sample	963.47	 13	75	0.894	10	0.515	Line Profile Sample
Line Profile Sample 12 for Lines 75	Lines 75 Profile Sample	946.39	 13	75	0.983	11	0.567	Line Profile Sample
Line Profile Sample 13 for Lines 75	Lines 75 Profile Sample	955.23	 13	75	1.07	12	0.618	Line Profile Sample
Line Profile Sample 14 for Lines 75	Lines 75 Profile Sample	956.94	 13	75	1.16	13	0.67	Line Profile Sample
Line Profile Sample 15 for Lines 75	Lines 75 Profile Sample	955.53	 13	75	1.25	14	0.721	Line Profile Sample
Line Profile Sample 16 for Lines 75	Lines 75 Profile Sample	961.2	 13	75	1.34	15	0.773	Line Profile Sample
Line Profile Sample 17 for Lines 75	Lines 75 Profile Sample	968.94	 13	75	1.43	16	0.824	Line Profile Sample
Line Profile Sample 18 for Lines 75	Lines 75 Profile Sample	994.08	 13	75	1.52	17	0.876	Line Profile Sample
Line Profile Sample 19 for Lines 75	Lines 75 Profile Sample	972.78	 13	75	1.61	18	0.927	Line Profile Sample
Line Profile Sample 20 for Lines 75	Lines 75 Profile Sample	959.9	 13	75	1.7	19	0.979	Line Profile Sample
Line Profile Sample 21 for Lines 75	Lines 75 Profile Sample	962	 13	75	1.74	19.42	1	Line Profile Sample
