
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 56	Lines 56 Profile Sample	930	 10	56	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 56	Lines 56 Profile Sample	961.29	 10	56	0.0894	1	0.0515	Line Profile Sample
Line Profile Sample 3 for Lines 56	Lines 56 Profile Sample	981.38	 10	56	0.179	2	0.103	Line Profile Sample
Line Profile Sample 4 for Lines 56	Lines 56 Profile Sample	995.32	 10	56	0.268	3	0.155	Line Profile Sample
Line Profile Sample 5 for Lines 56	Lines 56 Profile Sample	1022.99	 10	56	0.357	4	0.206	Line Profile Sample
Line Profile Sample 6 for Lines 56	Lines 56 Profile Sample	1020.02	 10	56	0.447	5	0.258	Line Profile Sample
Line Profile Sample 7 for Lines 56	Lines 56 Profile Sample	1021.63	 10	56	0.536	6	0.309	Line Profile Sample
Line Profile Sample 8 for Lines 56	Lines 56 Profile Sample	1050.02	 10	56	0.626	7	0.361	Line Profile Sample
Line Profile Sample 9 for Lines 56	Lines 56 Profile Sample	1031.13	 10	56	0.715	8	0.412	Line Profile Sample
Line Profile Sample 10 for Lines 56	Lines 56 Profile Sample	1048.58	 10	56	0.804	9	0.464	Line Profile Sample
Line Profile Sample 11 for Lines 56	Lines 56 Profile Sample	1056.24	 10	56	0.894	10	0.515	Line Profile Sample
Line Profile Sample 12 for Lines 56	Lines 56 Profile Sample	1078.8	 10	56	0.983	11	0.567	Line Profile Sample
Line Profile Sample 13 for Lines 56	Lines 56 Profile Sample	1115.92	 10	56	1.07	12	0.618	Line Profile Sample
Line Profile Sample 14 for Lines 56	Lines 56 Profile Sample	1122.68	 10	56	1.16	13	0.67	Line Profile Sample
Line Profile Sample 15 for Lines 56	Lines 56 Profile Sample	1138.4	 10	56	1.25	14	0.721	Line Profile Sample
Line Profile Sample 16 for Lines 56	Lines 56 Profile Sample	1151.19	 10	56	1.34	15	0.773	Line Profile Sample
Line Profile Sample 17 for Lines 56	Lines 56 Profile Sample	1181.83	 10	56	1.43	16	0.824	Line Profile Sample
Line Profile Sample 18 for Lines 56	Lines 56 Profile Sample	1217.44	 10	56	1.52	17	0.876	Line Profile Sample
Line Profile Sample 19 for Lines 56	Lines 56 Profile Sample	1229.26	 10	56	1.61	18	0.927	Line Profile Sample
Line Profile Sample 20 for Lines 56	Lines 56 Profile Sample	1219.56	 10	56	1.7	19	0.979	Line Profile Sample
Line Profile Sample 21 for Lines 56	Lines 56 Profile Sample	1219	 10	56	1.74	19.42	1	Line Profile Sample
