
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 106	Lines 106 Profile Sample	1144	 13	106	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 106	Lines 106 Profile Sample	1158.75	 13	106	0.0894	1	0.0472	Line Profile Sample
Line Profile Sample 3 for Lines 106	Lines 106 Profile Sample	1084.65	 13	106	0.179	2	0.0944	Line Profile Sample
Line Profile Sample 4 for Lines 106	Lines 106 Profile Sample	1050.52	 13	106	0.268	3	0.142	Line Profile Sample
Line Profile Sample 5 for Lines 106	Lines 106 Profile Sample	1048.33	 13	106	0.357	4	0.189	Line Profile Sample
Line Profile Sample 6 for Lines 106	Lines 106 Profile Sample	1061.22	 13	106	0.447	5	0.236	Line Profile Sample
Line Profile Sample 7 for Lines 106	Lines 106 Profile Sample	1067.05	 13	106	0.536	6	0.283	Line Profile Sample
Line Profile Sample 8 for Lines 106	Lines 106 Profile Sample	1106.84	 13	106	0.626	7	0.33	Line Profile Sample
Line Profile Sample 9 for Lines 106	Lines 106 Profile Sample	1144.53	 13	106	0.715	8	0.378	Line Profile Sample
Line Profile Sample 10 for Lines 106	Lines 106 Profile Sample	1162.13	 13	106	0.804	9	0.425	Line Profile Sample
Line Profile Sample 11 for Lines 106	Lines 106 Profile Sample	1163.37	 13	106	0.894	10	0.472	Line Profile Sample
Line Profile Sample 12 for Lines 106	Lines 106 Profile Sample	1171.31	 13	106	0.983	11	0.519	Line Profile Sample
Line Profile Sample 13 for Lines 106	Lines 106 Profile Sample	1179.51	 13	106	1.07	12	0.566	Line Profile Sample
Line Profile Sample 14 for Lines 106	Lines 106 Profile Sample	1149.17	 13	106	1.16	13	0.614	Line Profile Sample
Line Profile Sample 15 for Lines 106	Lines 106 Profile Sample	1106.9	 13	106	1.25	14	0.661	Line Profile Sample
Line Profile Sample 16 for Lines 106	Lines 106 Profile Sample	1045.59	 13	106	1.34	15	0.708	Line Profile Sample
Line Profile Sample 17 for Lines 106	Lines 106 Profile Sample	1014.36	 13	106	1.43	16	0.755	Line Profile Sample
Line Profile Sample 18 for Lines 106	Lines 106 Profile Sample	963.59	 13	106	1.52	17	0.802	Line Profile Sample
Line Profile Sample 19 for Lines 106	Lines 106 Profile Sample	975.62	 13	106	1.61	18	0.849	Line Profile Sample
Line Profile Sample 20 for Lines 106	Lines 106 Profile Sample	1015.92	 13	106	1.7	19	0.897	Line Profile Sample
Line Profile Sample 21 for Lines 106	Lines 106 Profile Sample	1041.62	 13	106	1.79	20	0.944	Line Profile Sample
Line Profile Sample 22 for Lines 106	Lines 106 Profile Sample	984.98	 13	106	1.88	21	0.991	Line Profile Sample
Line Profile Sample 23 for Lines 106	Lines 106 Profile Sample	973	 13	106	1.89	21.19	1	Line Profile Sample
