
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 49	Lines 49 Profile Sample	1632	 7	49	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 49	Lines 49 Profile Sample	1578.27	 7	49	0.0894	1	0.0655	Line Profile Sample
Line Profile Sample 3 for Lines 49	Lines 49 Profile Sample	1550.36	 7	49	0.179	2	0.131	Line Profile Sample
Line Profile Sample 4 for Lines 49	Lines 49 Profile Sample	1578.15	 7	49	0.268	3	0.197	Line Profile Sample
Line Profile Sample 5 for Lines 49	Lines 49 Profile Sample	1615.06	 7	49	0.357	4	0.262	Line Profile Sample
Line Profile Sample 6 for Lines 49	Lines 49 Profile Sample	1617.12	 7	49	0.447	5	0.328	Line Profile Sample
Line Profile Sample 7 for Lines 49	Lines 49 Profile Sample	1641.58	 7	49	0.536	6	0.393	Line Profile Sample
Line Profile Sample 8 for Lines 49	Lines 49 Profile Sample	1699.34	 7	49	0.626	7	0.459	Line Profile Sample
Line Profile Sample 9 for Lines 49	Lines 49 Profile Sample	1728.57	 7	49	0.715	8	0.524	Line Profile Sample
Line Profile Sample 10 for Lines 49	Lines 49 Profile Sample	1746.49	 7	49	0.804	9	0.59	Line Profile Sample
Line Profile Sample 11 for Lines 49	Lines 49 Profile Sample	1786.8	 7	49	0.894	10	0.655	Line Profile Sample
Line Profile Sample 12 for Lines 49	Lines 49 Profile Sample	1854.31	 7	49	0.983	11	0.721	Line Profile Sample
Line Profile Sample 13 for Lines 49	Lines 49 Profile Sample	1850.87	 7	49	1.07	12	0.786	Line Profile Sample
Line Profile Sample 14 for Lines 49	Lines 49 Profile Sample	1831.21	 7	49	1.16	13	0.852	Line Profile Sample
Line Profile Sample 15 for Lines 49	Lines 49 Profile Sample	1861.15	 7	49	1.25	14	0.917	Line Profile Sample
Line Profile Sample 16 for Lines 49	Lines 49 Profile Sample	1890.56	 7	49	1.34	15	0.983	Line Profile Sample
Line Profile Sample 17 for Lines 49	Lines 49 Profile Sample	1886	 7	49	1.36	15.26	1	Line Profile Sample
