
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 65	Lines 65 Profile Sample	828	 13	65	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 65	Lines 65 Profile Sample	883.74	 13	65	0.0894	1	0.062	Line Profile Sample
Line Profile Sample 3 for Lines 65	Lines 65 Profile Sample	892.13	 13	65	0.179	2	0.124	Line Profile Sample
Line Profile Sample 4 for Lines 65	Lines 65 Profile Sample	897.79	 13	65	0.268	3	0.186	Line Profile Sample
Line Profile Sample 5 for Lines 65	Lines 65 Profile Sample	883.9	 13	65	0.357	4	0.248	Line Profile Sample
Line Profile Sample 6 for Lines 65	Lines 65 Profile Sample	903.28	 13	65	0.447	5	0.31	Line Profile Sample
Line Profile Sample 7 for Lines 65	Lines 65 Profile Sample	919.64	 13	65	0.536	6	0.372	Line Profile Sample
Line Profile Sample 8 for Lines 65	Lines 65 Profile Sample	917.35	 13	65	0.626	7	0.434	Line Profile Sample
Line Profile Sample 9 for Lines 65	Lines 65 Profile Sample	945.78	 13	65	0.715	8	0.496	Line Profile Sample
Line Profile Sample 10 for Lines 65	Lines 65 Profile Sample	968.02	 13	65	0.804	9	0.558	Line Profile Sample
Line Profile Sample 11 for Lines 65	Lines 65 Profile Sample	973.56	 13	65	0.894	10	0.62	Line Profile Sample
Line Profile Sample 12 for Lines 65	Lines 65 Profile Sample	929.41	 13	65	0.983	11	0.682	Line Profile Sample
Line Profile Sample 13 for Lines 65	Lines 65 Profile Sample	886.72	 13	65	1.07	12	0.744	Line Profile Sample
Line Profile Sample 14 for Lines 65	Lines 65 Profile Sample	878.3	 13	65	1.16	13	0.806	Line Profile Sample
Line Profile Sample 15 for Lines 65	Lines 65 Profile Sample	868.88	 13	65	1.25	14	0.868	Line Profile Sample
Line Profile Sample 16 for Lines 65	Lines 65 Profile Sample	874.15	 13	65	1.34	15	0.93	Line Profile Sample
Line Profile Sample 17 for Lines 65	Lines 65 Profile Sample	845.96	 13	65	1.43	16	0.992	Line Profile Sample
Line Profile Sample 18 for Lines 65	Lines 65 Profile Sample	840	 13	65	1.44	16.12	1	Line Profile Sample
