
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 68	Lines 68 Profile Sample	1109	 13	68	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 68	Lines 68 Profile Sample	1080.16	 13	68	0.0894	1	0.0654	Line Profile Sample
Line Profile Sample 3 for Lines 68	Lines 68 Profile Sample	1030.03	 13	68	0.179	2	0.131	Line Profile Sample
Line Profile Sample 4 for Lines 68	Lines 68 Profile Sample	965.78	 13	68	0.268	3	0.196	Line Profile Sample
Line Profile Sample 5 for Lines 68	Lines 68 Profile Sample	963.1	 13	68	0.357	4	0.261	Line Profile Sample
Line Profile Sample 6 for Lines 68	Lines 68 Profile Sample	948.05	 13	68	0.447	5	0.327	Line Profile Sample
Line Profile Sample 7 for Lines 68	Lines 68 Profile Sample	922.25	 13	68	0.536	6	0.392	Line Profile Sample
Line Profile Sample 8 for Lines 68	Lines 68 Profile Sample	922.86	 13	68	0.626	7	0.458	Line Profile Sample
Line Profile Sample 9 for Lines 68	Lines 68 Profile Sample	933.17	 13	68	0.715	8	0.523	Line Profile Sample
Line Profile Sample 10 for Lines 68	Lines 68 Profile Sample	934.52	 13	68	0.804	9	0.588	Line Profile Sample
Line Profile Sample 11 for Lines 68	Lines 68 Profile Sample	916.57	 13	68	0.894	10	0.654	Line Profile Sample
Line Profile Sample 12 for Lines 68	Lines 68 Profile Sample	911.78	 13	68	0.983	11	0.719	Line Profile Sample
Line Profile Sample 13 for Lines 68	Lines 68 Profile Sample	938.6	 13	68	1.07	12	0.784	Line Profile Sample
Line Profile Sample 14 for Lines 68	Lines 68 Profile Sample	969.84	 13	68	1.16	13	0.85	Line Profile Sample
Line Profile Sample 15 for Lines 68	Lines 68 Profile Sample	963.58	 13	68	1.25	14	0.915	Line Profile Sample
Line Profile Sample 16 for Lines 68	Lines 68 Profile Sample	928.93	 13	68	1.34	15	0.981	Line Profile Sample
Line Profile Sample 17 for Lines 68	Lines 68 Profile Sample	917	 13	68	1.37	15.3	1	Line Profile Sample
